Date,Team,Conference,Location,Opponent,Result,Points,OppponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2015-11-14,Florida,SEC,A,South Carolina,W,24,14,19,33,256,1,43,148,2,12,7,8,55,0,2
2015-11-21,Florida,SEC,H,Florida Atlantic,W,20,14,8,17,122,2,43,143,1,6,6,5,43,1,1
2015-11-28,Florida,SEC,H,Florida State,L,2,27,19,39,134,0,40,128,0,5,13,7,60,0,0
2015-12-05,Florida,SEC,N,Alabama,L,15,29,9,24,165,1,21,15,0,6,1,5,51,0,1
2016-01-01,Florida,SEC,N,Michigan,L,7,41,10,25,155,1,27,118,0,7,7,7,66,0,2
2015-09-05,Troy,Sun Belt,A,North Carolina State,L,21,49,14,21,184,1,25,121,2,7,5,5,54,1,1
2015-09-19,Troy,Sun Belt,A,Wisconsin,L,3,28,23,35,174,0,33,81,0,10,6,7,59,1,0
2015-10-03,Troy,Sun Belt,H,South Alabama,L,18,24,16,35,146,1,33,119,1,9,7,7,66,0,3
2015-10-10,Troy,Sun Belt,A,Mississippi State,L,17,45,20,36,142,0,46,112,2,8,9,3,20,1,1
2015-10-17,Troy,Sun Belt,H,Idaho,L,16,19,20,38,238,1,37,143,0,13,6,7,47,2,2
2015-10-24,Troy,Sun Belt,A,New Mexico State,W,52,7,26,42,316,5,24,166,1,16,4,5,27,0,0
2015-10-31,Troy,Sun Belt,A,Appalachian State,L,41,44,29,43,310,1,45,140,4,16,8,8,73,0,2
2015-11-07,Troy,Sun Belt,H,Louisiana-Monroe,W,51,14,24,36,345,4,35,148,0,13,7,5,30,0,0
2015-11-14,Troy,Sun Belt,H,Georgia Southern,L,10,45,15,29,170,0,18,68,0,8,3,4,41,2,1
2015-11-27,Troy,Sun Belt,A,Georgia State,L,21,31,21,46,293,2,25,81,1,11,7,12,117,1,1
2015-12-05,Troy,Sun Belt,A,Louisiana,W,41,17,22,28,320,4,33,128,0,12,6,10,95,0,0
2015-09-05,Texas State,Sun Belt,A,Florida State,L,16,59,26,42,168,1,33,132,1,12,5,1,5,1,0
2015-09-19,Texas State,Sun Belt,H,Southern Mississippi,L,50,56,31,46,310,3,37,281,1,16,8,7,74,0,0
2015-09-26,Texas State,Sun Belt,A,Houston,L,14,59,31,50,302,0,32,99,2,14,5,5,38,2,2
2015-10-10,Texas State,Sun Belt,A,Louisiana,L,27,49,13,33,178,1,37,173,2,7,9,9,71,1,0
2015-10-24,Texas State,Sun Belt,H,South Alabama,W,36,18,13,23,105,0,43,319,4,4,13,11,111,0,1
2015-10-29,Texas State,Sun Belt,A,Georgia Southern,L,13,37,10,27,87,1,31,126,0,5,7,2,20,0,2
2015-11-07,Texas State,Sun Belt,H,New Mexico State,L,21,31,21,36,287,1,37,113,2,11,7,4,30,1,2
2015-11-14,Texas State,Sun Belt,H,Georgia State,L,19,41,29,52,267,1,32,186,1,13,14,4,29,0,2
2015-11-19,Texas State,Sun Belt,H,Louisiana-Monroe,W,16,3,14,25,176,2,55,158,0,8,10,9,78,0,0
2015-11-28,Texas State,Sun Belt,A,Idaho,L,31,38,24,43,312,2,40,191,2,14,9,6,57,1,1
2015-12-05,Texas State,Sun Belt,A,Arkansas State,L,17,55,19,32,227,0,43,174,2,11,9,6,45,1,2
2015-09-12,Connecticut,American,H,Army,W,22,17,19,25,270,0,46,145,2,10,11,7,50,1,0
2015-09-19,Connecticut,American,A,Missouri,L,6,9,17,28,156,0,33,77,1,7,4,8,85,1,1
2015-09-26,Connecticut,American,H,Navy,L,18,28,19,32,219,2,31,106,0,10,8,3,22,1,0
2015-10-02,Connecticut,American,A,Brigham Young,L,13,30,14,28,168,1,27,62,0,9,3,5,43,0,2
2015-10-10,Connecticut,American,A,UCF,W,40,13,18,24,263,1,45,170,4,10,10,11,69,0,0
2015-10-17,Connecticut,American,H,South Florida,L,20,28,28,42,365,1,38,163,1,16,9,4,39,0,1
2015-10-24,Connecticut,American,A,Cincinnati,L,13,37,17,41,130,0,30,136,1,6,8,3,25,1,1
2015-10-30,Connecticut,American,H,East Carolina,W,31,13,12,21,184,1,44,220,3,7,7,5,34,1,1
2015-11-07,Connecticut,American,A,Tulane,W,7,3,8,19,81,0,42,146,0,2,7,4,45,0,1
2015-11-21,Connecticut,American,H,Houston,W,20,17,14,24,159,2,43,156,0,6,6,10,63,0,0
2015-11-28,Connecticut,American,A,Temple,L,3,27,13,21,129,0,26,9,0,7,2,7,65,1,1
2015-12-26,Connecticut,American,N,Marshall,L,10,16,10,17,86,0,33,127,1,6,7,3,25,0,1
2015-09-04,Baylor,Big 12,A,SMU,W,56,21,17,32,423,6,37,300,2,12,14,13,105,0,1
2015-09-26,Baylor,Big 12,H,Rice,W,70,17,19,25,366,7,53,427,3,15,23,14,145,1,0
2015-10-03,Baylor,Big 12,N,Texas Tech,W,63,35,16,24,312,4,52,368,5,12,12,8,72,0,1
2015-10-10,Baylor,Big 12,A,Kansas,W,66,7,27,37,363,5,45,281,3,16,17,4,33,1,0
2015-10-17,Baylor,Big 12,H,West Virginia,W,62,38,21,34,389,6,50,304,2,15,16,6,80,0,0
2015-10-24,Baylor,Big 12,H,Iowa State,W,45,27,17,38,209,3,49,276,3,10,16,9,48,1,1
2015-11-05,Baylor,Big 12,A,Kansas State,W,31,24,23,33,419,3,34,103,1,14,5,11,119,0,0
2015-11-14,Baylor,Big 12,H,Oklahoma,L,34,44,16,27,257,2,44,159,3,9,7,6,66,1,2
2015-11-21,Baylor,Big 12,A,Oklahoma State,W,45,35,17,31,396,3,73,304,3,11,21,8,55,2,1
2015-11-27,Baylor,Big 12,A,Texas Christian,L,21,28,7,24,62,1,71,273,2,3,16,6,50,4,1
2015-12-05,Baylor,Big 12,H,Texas,L,17,23,13,28,84,0,66,395,2,5,22,10,60,2,2
2015-12-29,Baylor,Big 12,N,North Carolina,W,49,38,10,18,111,0,82,651,7,6,30,11,117,0,1
2015-09-04,SMU,American,H,Baylor,L,21,56,16,24,166,2,54,203,1,7,13,5,40,0,2
2015-09-12,SMU,American,H,North Texas,W,31,13,17,24,171,2,53,273,2,9,14,6,50,3,0
2015-09-19,SMU,American,A,Texas Christian,L,37,56,17,31,330,1,48,178,3,10,8,4,39,0,0
2015-10-03,SMU,American,H,East Carolina,L,23,49,20,38,289,3,30,40,0,13,7,4,35,0,0
2015-10-08,SMU,American,A,Houston,L,28,49,21,35,248,3,39,151,1,12,7,7,51,3,0
2015-10-24,SMU,American,A,South Florida,L,14,38,20,37,233,1,43,132,1,10,8,5,55,3,1
2015-10-31,SMU,American,H,Tulsa,L,31,40,23,46,322,4,32,84,0,14,7,1,10,1,1
2015-11-06,SMU,American,H,Temple,L,40,60,18,30,212,1,38,185,3,10,6,5,53,1,1
2015-11-14,SMU,American,A,Navy,L,14,55,9,24,124,1,31,144,1,4,11,4,45,0,2
2015-11-21,SMU,American,H,Tulane,W,49,21,18,25,195,0,44,323,6,10,11,14,123,0,0
2015-11-28,SMU,American,A,Memphis,L,0,63,5,22,64,0,47,33,0,1,6,4,60,4,1
2015-09-05,Virginia,ACC,A,UCLA,L,16,34,21,35,238,1,34,98,0,13,3,7,45,0,1
2015-09-12,Virginia,ACC,H,Notre Dame,L,27,34,26,38,289,2,30,127,2,16,4,9,55,1,0
2015-09-25,Virginia,ACC,H,Boise State,L,14,56,16,33,233,2,33,40,0,9,1,9,80,1,4
2015-10-10,Virginia,ACC,A,Pitt,L,19,26,17,34,209,1,31,139,0,9,7,4,22,0,1
2015-10-17,Virginia,ACC,H,Syracuse,W,44,38,24,37,234,2,44,159,3,14,10,7,78,1,1
2015-10-24,Virginia,ACC,A,North Carolina,L,13,26,17,30,148,1,39,205,0,10,7,10,62,1,4
2015-10-31,Virginia,ACC,H,Georgia Tech,W,27,21,17,28,175,1,42,233,2,10,10,7,45,0,1
2015-11-07,Virginia,ACC,A,Miami (FL),L,21,27,29,42,280,0,32,127,1,14,8,8,80,0,1
2015-11-14,Virginia,ACC,A,Louisville,L,31,38,25,41,260,4,31,94,0,12,7,8,69,1,0
2015-11-21,Virginia,ACC,H,Duke,W,42,34,25,34,359,3,39,143,3,15,8,8,105,1,1
2015-11-28,Virginia,ACC,H,Virginia Tech,L,20,23,18,38,171,1,40,262,1,9,11,9,65,0,2
2015-09-07,Virginia Tech,ACC,H,Ohio State,L,24,42,15,25,192,3,44,128,0,7,10,5,50,1,1
2015-09-19,Virginia Tech,ACC,A,Purdue,W,51,24,16,26,233,2,56,238,2,9,11,11,87,1,0
2015-09-26,Virginia Tech,ACC,A,East Carolina,L,28,35,20,35,281,1,42,158,3,10,8,11,89,0,1
2015-10-03,Virginia Tech,ACC,H,Pitt,L,13,17,9,20,91,1,33,9,0,6,4,5,40,0,3
2015-10-09,Virginia Tech,ACC,H,North Carolina State,W,28,13,14,29,158,3,36,200,1,6,9,7,48,0,0
2015-10-17,Virginia Tech,ACC,A,Miami (FL),L,20,30,17,27,201,2,35,160,0,8,11,8,69,1,3
2015-10-24,Virginia Tech,ACC,H,Duke,L,43,45,24,47,270,3,53,182,2,15,13,5,35,0,0
2015-10-31,Virginia Tech,ACC,A,Boston College,W,26,10,16,23,194,1,46,81,0,9,6,11,98,1,1
2015-11-12,Virginia Tech,ACC,A,Georgia Tech,W,23,21,15,29,178,1,39,165,2,7,9,8,58,1,1
2015-11-21,Virginia Tech,ACC,H,North Carolina,L,27,30,20,35,273,2,47,130,1,13,7,6,54,1,2
2015-11-28,Virginia Tech,ACC,A,Virginia,W,23,20,15,29,237,2,30,67,0,7,4,3,35,0,1
2015-12-26,Virginia Tech,ACC,N,Tulsa,W,55,52,23,38,344,1,43,254,5,16,12,5,40,1,1
2015-09-12,Clemson,ACC,H,Appalachian State,W,41,10,21,31,252,3,44,140,1,12,8,9,75,0,2
2015-09-17,Clemson,ACC,A,Louisville,W,20,17,21,30,199,2,40,202,0,10,10,6,53,0,2
2015-10-03,Clemson,ACC,H,Notre Dame,W,24,22,11,22,97,2,42,199,1,6,8,5,44,0,1
2015-10-10,Clemson,ACC,H,Georgia Tech,W,43,24,23,33,336,2,41,201,3,15,7,4,45,2,1
2015-10-17,Clemson,ACC,H,Boston College,W,34,17,27,42,420,3,36,112,1,15,5,6,45,0,2
2015-10-24,Clemson,ACC,A,Miami (FL),W,58,0,17,25,151,1,63,416,6,10,19,4,29,1,0
2015-10-31,Clemson,ACC,A,North Carolina State,W,56,41,23,30,383,5,50,240,2,15,12,6,39,1,0
2015-11-07,Clemson,ACC,H,Florida State,W,23,13,28,43,297,1,42,215,1,16,10,3,32,0,0
2015-11-14,Clemson,ACC,A,Syracuse,W,37,27,34,47,360,2,37,210,2,15,10,8,69,2,1
2015-11-21,Clemson,ACC,H,Wake Forest,W,33,13,28,40,381,3,42,171,1,16,6,6,56,1,3
2015-11-28,Clemson,ACC,A,South Carolina,W,37,32,20,27,279,1,47,236,4,11,14,1,5,3,0
2015-12-05,Clemson,ACC,N,North Carolina,W,45,37,26,42,289,3,56,319,3,13,18,11,80,0,1
2015-12-31,Clemson,ACC,N,Oklahoma,W,37,17,17,32,218,1,58,312,3,10,17,5,40,0,1
2016-01-11,Clemson,ACC,N,Alabama,L,40,45,30,47,405,4,38,145,1,20,9,4,27,0,1
2015-09-03,South Carolina,SEC,N,North Carolina,W,17,13,12,27,140,1,47,254,1,7,15,8,60,0,0
2015-09-12,South Carolina,SEC,H,Kentucky,L,22,26,17,27,222,1,34,195,1,10,9,5,50,0,1
2015-09-19,South Carolina,SEC,A,Georgia,L,20,52,10,22,84,0,39,174,2,7,8,4,40,0,1
2015-09-26,South Carolina,SEC,H,UCF,W,31,14,12,25,184,2,43,216,1,9,10,2,20,1,0
2015-10-03,South Carolina,SEC,A,Missouri,L,10,24,17,30,186,1,34,112,0,9,7,4,35,0,3
2015-10-10,South Carolina,SEC,H,LSU,L,24,45,15,30,209,2,20,74,0,6,6,5,32,0,1
2015-10-17,South Carolina,SEC,H,Vanderbilt,W,19,10,17,29,272,1,37,152,0,10,6,6,39,1,1
2015-10-31,South Carolina,SEC,A,Texas A&M,L,28,35,15,24,192,0,43,253,4,8,11,5,26,0,2
2015-11-07,South Carolina,SEC,A,Tennessee,L,24,27,20,39,233,3,40,152,0,11,10,6,40,1,0
2015-11-14,South Carolina,SEC,H,Florida,L,14,24,14,25,180,2,23,21,0,9,1,4,45,0,2
2015-11-28,South Carolina,SEC,H,Clemson,L,32,37,14,30,221,3,38,181,1,7,10,4,30,0,1
2015-09-12,Ball State,MAC,A,Texas A&M,L,23,56,12,27,121,0,38,240,2,6,10,3,15,0,1
2015-09-19,Ball State,MAC,A,Eastern Michigan,W,28,17,24,33,194,1,52,278,3,9,15,3,30,1,0
2015-09-26,Ball State,MAC,A,Northwestern,L,19,24,14,35,178,2,34,181,0,7,8,2,10,1,0
2015-10-03,Ball State,MAC,H,Toledo,L,10,24,23,37,236,1,30,26,0,9,4,3,35,1,0
2015-10-10,Ball State,MAC,A,Northern Illinois,L,41,59,31,53,393,4,35,110,1,19,9,3,40,0,1
2015-10-17,Ball State,MAC,H,Georgia State,L,19,31,28,48,218,2,40,154,0,11,12,6,65,0,1
2015-10-24,Ball State,MAC,H,Central Michigan,L,21,23,25,40,187,1,29,112,1,9,7,5,50,1,0
2015-10-31,Ball State,MAC,H,Massachusetts,W,20,10,20,32,275,1,44,152,1,14,7,3,25,1,1
2015-11-05,Ball State,MAC,A,Western Michigan,L,7,54,12,27,78,1,25,74,0,2,4,4,45,0,1
2015-11-17,Ball State,MAC,A,Ohio,L,31,48,16,34,247,2,30,174,2,8,9,5,45,1,0
2015-11-24,Ball State,MAC,H,Bowling Green State,L,10,48,24,40,154,1,38,110,0,7,7,1,10,0,3
2015-09-12,Massachusetts,MAC,A,Colorado,L,14,48,24,42,250,1,29,147,1,11,6,4,50,1,1
2015-09-19,Massachusetts,MAC,H,Temple,L,23,25,29,55,393,3,25,45,0,14,2,12,106,1,1
2015-09-26,Massachusetts,MAC,A,Notre Dame,L,27,62,28,48,302,1,29,148,3,13,4,4,35,0,1
2015-10-03,Massachusetts,MAC,H,Florida International,W,24,14,32,43,363,3,39,132,0,16,9,10,72,2,0
2015-10-10,Massachusetts,MAC,A,Bowling Green State,L,38,62,37,61,486,4,15,30,0,25,1,7,78,1,1
2015-10-17,Massachusetts,MAC,H,Kent State,L,10,15,17,33,171,0,27,86,1,6,6,9,76,0,1
2015-10-24,Massachusetts,MAC,H,Toledo,L,35,51,27,49,240,4,24,148,1,12,6,15,134,0,1
2015-10-31,Massachusetts,MAC,A,Ball State,L,10,20,32,44,259,1,36,189,0,14,11,12,87,0,1
2015-11-07,Massachusetts,MAC,H,Akron,L,13,17,19,44,173,0,32,88,1,9,8,2,27,0,2
2015-11-14,Massachusetts,MAC,A,Eastern Michigan,W,28,17,10,20,109,1,57,330,3,6,16,6,56,0,1
2015-11-21,Massachusetts,MAC,H,Miami (OH),L,13,20,17,34,181,0,30,69,1,9,3,4,25,0,1
2015-11-27,Massachusetts,MAC,A,Buffalo,W,31,26,9,22,163,0,49,295,4,6,11,4,21,1,2
2015-09-12,San Jose State,MWC,A,Air Force,L,16,37,18,33,140,1,20,150,1,0,0,8,51,0,2
2015-09-19,San Jose State,MWC,A,Oregon State,L,21,35,20,33,149,1,36,104,2,6,8,2,20,0,2
2015-09-26,San Jose State,MWC,H,Fresno State,W,49,23,20,23,252,3,58,291,3,10,21,4,30,1,0
2015-10-03,San Jose State,MWC,A,Auburn,L,21,35,21,33,224,1,38,182,2,12,9,2,15,2,2
2015-10-10,San Jose State,MWC,A,Nevada-Las Vegas,W,33,27,30,48,329,2,24,115,2,17,4,3,22,1,1
2015-10-17,San Jose State,MWC,H,San Diego State,L,7,30,14,24,113,0,35,35,1,5,6,4,29,0,2
2015-10-24,San Jose State,MWC,H,New Mexico,W,31,21,16,20,181,2,57,317,2,8,15,5,50,0,0
2015-11-06,San Jose State,MWC,H,Brigham Young,L,16,17,18,26,147,0,38,122,1,9,6,2,10,1,0
2015-11-14,San Jose State,MWC,A,Nevada,L,34,37,15,23,186,3,45,247,0,10,11,4,40,0,0
2015-11-21,San Jose State,MWC,A,Hawaii,W,42,23,24,33,314,3,40,195,3,14,8,7,50,0,0
2015-11-27,San Jose State,MWC,H,Boise State,L,23,40,28,41,336,3,33,138,0,16,7,6,56,0,2
2015-12-19,San Jose State,MWC,N,Georgia State,W,27,16,10,19,89,1,54,197,1,6,12,5,48,0,1
2015-09-05,Bowling Green State,MAC,N,Tennessee,L,30,59,29,51,433,2,34,124,1,16,7,12,128,1,0
2015-09-12,Bowling Green State,MAC,A,Maryland,W,48,27,36,55,491,6,50,201,1,19,13,10,80,0,1
2015-09-19,Bowling Green State,MAC,H,Memphis,L,41,44,28,45,443,4,29,136,2,14,8,10,92,0,0
2015-09-26,Bowling Green State,MAC,A,Purdue,W,35,28,43,59,402,1,33,137,4,22,12,10,98,1,1
2015-10-03,Bowling Green State,MAC,A,Buffalo,W,28,22,23,29,324,1,42,212,3,12,11,7,70,0,0
2015-10-10,Bowling Green State,MAC,H,Massachusetts,W,62,38,37,45,519,5,46,206,3,22,12,10,113,0,1
2015-10-17,Bowling Green State,MAC,H,Akron,W,59,10,27,33,412,5,42,120,3,16,9,7,64,0,0
2015-10-24,Bowling Green State,MAC,A,Kent State,W,48,0,29,45,449,5,46,153,1,18,10,8,85,0,0
2015-11-04,Bowling Green State,MAC,H,Ohio,W,62,24,29,39,399,5,30,182,3,16,11,9,66,0,0
2015-11-11,Bowling Green State,MAC,A,Western Michigan,W,41,27,23,41,269,3,41,236,3,13,14,6,38,0,1
2015-11-17,Bowling Green State,MAC,H,Toledo,L,28,44,28,46,274,3,30,94,1,13,10,8,85,3,2
2015-11-24,Bowling Green State,MAC,A,Ball State,W,48,10,26,35,239,2,37,337,5,10,11,6,45,0,0
2015-12-04,Bowling Green State,MAC,N,Northern Illinois,W,34,14,25,37,235,2,53,266,3,10,13,13,110,0,2
2015-12-23,Bowling Green State,MAC,N,Georgia Southern,L,27,58,15,34,246,3,29,116,1,10,3,7,59,2,0
2015-09-05,USC,Pac-12,H,Arkansas State,W,55,6,23,32,324,4,32,185,3,11,8,3,25,0,0
2015-09-12,USC,Pac-12,H,Idaho,W,59,9,30,37,453,3,37,284,5,22,13,6,67,0,0
2015-09-19,USC,Pac-12,H,Stanford,L,31,41,25,32,272,3,28,155,1,9,9,8,87,0,0
2015-09-26,USC,Pac-12,A,Arizona State,W,42,14,20,34,379,5,32,76,0,12,5,10,91,1,1
2015-10-08,USC,Pac-12,H,Washington,L,12,17,16,29,156,0,39,190,1,8,9,8,62,1,2
2015-10-17,USC,Pac-12,A,Notre Dame,L,31,41,31,47,440,3,30,150,1,12,6,10,105,0,2
2015-10-24,USC,Pac-12,H,Utah,W,42,24,21,29,264,1,45,116,4,11,8,5,49,0,0
2015-10-31,USC,Pac-12,A,California,W,27,21,19,23,220,0,50,185,2,11,11,6,65,0,0
2015-11-07,USC,Pac-12,H,Arizona,W,38,30,22,36,243,2,40,229,3,10,10,8,70,1,0
2015-11-13,USC,Pac-12,A,Colorado,W,27,24,17,27,204,3,37,129,0,11,7,8,40,0,1
2015-11-21,USC,Pac-12,A,Oregon,L,28,48,30,41,238,2,38,186,1,10,12,12,124,1,0
2015-11-28,USC,Pac-12,H,UCLA,W,40,21,15,26,175,2,59,235,1,9,15,7,56,0,0
2015-12-05,USC,Pac-12,N,Stanford,L,22,41,22,37,187,1,32,170,2,10,13,7,62,1,0
2015-12-30,USC,Pac-12,N,Wisconsin,L,21,23,18,33,221,1,28,65,2,12,4,6,58,0,1
2015-09-12,San Diego State,MWC,A,California,L,7,35,14,32,173,1,43,152,0,9,7,12,136,0,2
2015-09-19,San Diego State,MWC,H,South Alabama,L,27,34,13,27,165,2,38,140,1,7,6,4,35,1,0
2015-09-26,San Diego State,MWC,A,Penn State,L,21,37,10,29,141,1,34,101,1,7,5,4,32,3,0
2015-10-03,San Diego State,MWC,H,Fresno State,W,21,7,5,12,104,2,60,305,1,2,16,5,50,1,0
2015-10-10,San Diego State,MWC,A,Hawaii,W,28,14,11,15,184,1,57,218,3,8,8,11,70,1,0
2015-10-17,San Diego State,MWC,A,San Jose State,W,30,7,10,14,144,1,48,233,2,6,15,9,76,0,0
2015-10-23,San Diego State,MWC,H,Utah State,W,48,14,6,10,93,1,61,336,5,4,12,6,60,0,0
2015-10-31,San Diego State,MWC,A,Colorado State,W,41,17,11,14,180,1,47,276,3,9,9,5,61,0,0
2015-11-14,San Diego State,MWC,H,Wyoming,W,38,3,12,19,138,3,53,293,2,4,17,3,40,2,0
2015-11-21,San Diego State,MWC,A,Nevada-Las Vegas,W,52,14,11,18,107,1,48,286,5,8,11,6,70,0,0
2015-11-28,San Diego State,MWC,H,Nevada,W,31,14,9,12,88,0,53,320,4,3,13,7,55,0,0
2015-12-05,San Diego State,MWC,H,Air Force,W,27,24,9,14,203,1,46,233,2,6,11,5,39,1,0
2015-12-24,San Diego State,MWC,N,Cincinnati,W,42,7,9,12,129,2,52,207,2,7,10,4,31,0,0
2015-09-05,Eastern Michigan,MAC,H,Old Dominion,L,34,38,22,36,192,2,47,252,2,11,13,7,78,1,2
2015-09-12,Eastern Michigan,MAC,A,Wyoming,W,48,29,18,25,330,3,37,176,3,12,8,4,45,0,0
2015-09-19,Eastern Michigan,MAC,H,Ball State,L,17,28,19,39,196,0,22,123,2,8,4,4,45,0,2
2015-09-26,Eastern Michigan,MAC,H,Army,L,36,58,27,39,280,2,25,193,3,16,7,10,77,1,1
2015-10-03,Eastern Michigan,MAC,A,LSU,L,22,44,17,24,161,1,33,94,2,8,7,7,70,0,3
2015-10-10,Eastern Michigan,MAC,H,Akron,L,21,47,24,35,252,3,31,161,0,9,9,9,90,2,1
2015-10-17,Eastern Michigan,MAC,A,Toledo,L,20,63,23,37,176,0,48,282,2,8,14,6,45,1,1
2015-10-24,Eastern Michigan,MAC,A,Northern Illinois,L,21,49,26,43,219,0,44,157,3,11,14,7,75,0,1
2015-10-29,Eastern Michigan,MAC,H,Western Michigan,L,28,58,18,30,263,3,39,226,1,13,12,3,20,2,2
2015-11-07,Eastern Michigan,MAC,A,Miami (OH),L,13,28,7,20,89,0,39,103,1,5,5,9,54,1,1
2015-11-14,Eastern Michigan,MAC,H,Massachusetts,L,17,28,27,43,256,2,26,59,0,16,4,6,47,1,0
2015-11-27,Eastern Michigan,MAC,A,Central Michigan,L,28,35,19,36,217,2,32,113,1,7,5,9,55,2,0
2015-09-03,Florida International,CUSA,A,UCF,W,15,14,29,38,260,1,31,131,1,11,6,7,45,1,0
2015-09-12,Florida International,CUSA,A,Indiana,L,22,36,24,47,283,3,33,123,0,12,7,8,54,2,1
2015-09-26,Florida International,CUSA,A,Louisiana Tech,L,17,27,29,44,263,1,23,45,0,14,4,7,55,0,0
2015-10-03,Florida International,CUSA,A,Massachusetts,L,14,24,22,34,115,1,29,73,1,6,5,10,111,0,0
2015-10-10,Florida International,CUSA,H,UTEP,W,52,12,15,22,368,3,31,150,3,14,7,5,38,0,0
2015-10-17,Florida International,CUSA,A,Middle Tennessee State,L,34,42,29,51,260,2,30,86,2,16,5,3,20,0,1
2015-10-24,Florida International,CUSA,H,Old Dominion,W,41,12,31,39,390,3,33,58,2,13,6,3,30,1,0
2015-10-31,Florida International,CUSA,A,Florida Atlantic,L,17,31,19,27,196,1,32,66,1,8,9,5,38,1,1
2015-11-07,Florida International,CUSA,H,Charlotte,W,48,31,27,42,284,3,32,155,2,13,9,6,55,0,1
2015-11-14,Florida International,CUSA,A,Marshall,L,0,52,11,27,98,0,36,111,0,3,9,5,55,0,1
2015-11-21,Florida International,CUSA,H,Western Kentucky,L,7,63,17,33,95,0,29,73,1,2,5,4,33,1,2
2015-09-05,Temple,American,H,Penn State,W,27,10,16,21,168,0,43,149,3,7,6,5,35,1,0
2015-09-12,Temple,American,A,Cincinnati,W,34,26,13,20,81,2,36,215,1,5,8,12,112,1,0
2015-09-19,Temple,American,A,Massachusetts,W,25,23,28,49,391,1,37,67,1,19,4,7,70,1,2
2015-10-02,Temple,American,A,Charlotte,W,37,3,11,23,116,2,45,206,2,6,11,2,25,1,0
2015-10-10,Temple,American,H,Tulane,W,49,10,14,18,223,3,46,122,3,12,7,7,55,2,0
2015-10-17,Temple,American,H,UCF,W,30,16,15,27,149,1,41,212,3,8,10,8,84,3,1
2015-10-22,Temple,American,A,East Carolina,W,24,14,19,36,250,1,25,72,2,9,5,12,114,0,0
2015-10-31,Temple,American,H,Notre Dame,L,20,24,13,30,188,1,32,107,1,7,7,6,79,0,1
2015-11-06,Temple,American,A,SMU,W,60,40,18,25,268,4,37,268,3,9,9,7,81,0,0
2015-11-14,Temple,American,A,South Florida,L,23,44,20,48,259,1,31,121,1,12,7,5,48,0,1
2015-11-21,Temple,American,H,Memphis,W,31,12,14,26,261,2,46,200,2,11,10,1,10,1,1
2015-11-28,Temple,American,H,Connecticut,W,27,3,19,29,160,1,39,161,2,9,6,3,15,0,0
2015-12-05,Temple,American,A,Houston,L,13,24,26,44,287,1,27,98,0,13,5,2,15,1,1
2015-12-22,Temple,American,N,Toledo,L,17,32,23,42,236,0,33,99,1,9,9,4,30,0,1
2015-09-05,Louisiana,Sun Belt,A,Kentucky,L,33,40,26,41,232,0,47,247,4,9,15,7,70,2,2
2015-09-26,Louisiana,Sun Belt,H,Akron,L,14,35,19,37,173,1,28,112,1,9,6,11,126,2,2
2015-10-03,Louisiana,Sun Belt,A,Louisiana Tech,L,14,43,19,37,182,1,27,149,1,6,11,8,91,1,2
2015-10-10,Louisiana,Sun Belt,H,Texas State,W,49,27,22,30,238,3,52,288,3,12,14,6,50,0,0
2015-10-20,Louisiana,Sun Belt,A,Arkansas State,L,27,37,17,44,253,2,34,232,2,11,10,3,32,0,2
2015-10-31,Louisiana,Sun Belt,H,Louisiana-Monroe,W,30,24,9,21,109,1,44,152,2,2,12,3,27,0,0
2015-11-07,Louisiana,Sun Belt,A,Georgia State,W,23,21,18,27,162,1,41,145,0,9,7,12,126,0,1
2015-11-12,Louisiana,Sun Belt,A,South Alabama,L,25,32,21,34,270,1,24,43,2,11,4,8,57,0,1
2015-11-21,Louisiana,Sun Belt,H,New Mexico State,L,34,37,25,38,285,2,36,190,2,13,9,6,79,0,1
2015-11-28,Louisiana,Sun Belt,A,Appalachian State,L,7,28,21,30,204,0,36,42,1,9,7,7,75,0,0
2015-12-05,Louisiana,Sun Belt,H,Troy,L,17,41,22,39,207,1,39,103,1,11,8,9,85,3,1
2015-09-03,UCF,American,H,Florida International,L,14,15,23,34,249,2,29,46,0,12,5,3,20,0,0
2015-09-12,UCF,American,A,Stanford,L,7,31,14,36,151,1,29,30,0,8,2,2,19,1,1
2015-09-26,UCF,American,A,South Carolina,L,14,31,23,38,204,1,23,26,1,11,3,5,31,0,2
2015-10-03,UCF,American,A,Tulane,L,31,45,30,52,392,4,22,-35,0,17,2,7,65,2,3
2015-10-10,UCF,American,H,Connecticut,L,13,40,27,50,255,1,14,60,0,16,4,5,52,1,3
2015-10-17,UCF,American,A,Temple,L,16,30,10,31,67,0,29,67,0,3,4,9,64,0,2
2015-10-24,UCF,American,H,Houston,L,10,59,14,29,183,1,30,97,0,7,5,6,60,1,3
2015-10-31,UCF,American,A,Cincinnati,L,7,52,12,23,101,0,41,212,1,6,9,6,70,0,1
2015-11-07,UCF,American,A,Tulsa,L,30,45,23,43,303,2,40,109,1,15,5,8,60,2,2
2015-11-19,UCF,American,H,East Carolina,L,7,44,11,32,131,1,29,101,0,6,5,5,36,2,1
