Date,Team,Conference,Location,Opponent,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2012-09-08,Indiana,Big Ten,A,Massachusetts,W,45,6,26,40,275,2,53,331,4,13,16,6,81,0,1
2012-09-15,Indiana,Big Ten,H,Ball State,L,39,41,37,55,423,4,32,135,1,18,6,12,127,0,0
2012-09-29,Indiana,Big Ten,A,Northwestern,L,29,44,22,39,266,1,28,159,2,8,8,4,28,0,1
2012-10-06,Indiana,Big Ten,H,Michigan State,L,27,31,33,48,282,3,19,35,0,11,3,4,36,0,0
2012-10-13,Indiana,Big Ten,H,Ohio State,L,49,52,28,54,352,3,24,129,3,16,6,4,50,0,0
2012-10-20,Indiana,Big Ten,A,Navy,L,30,31,25,38,244,0,40,173,3,15,11,5,44,0,2
2012-10-27,Indiana,Big Ten,A,Illinois,W,31,17,14,22,171,2,42,121,2,5,5,3,25,0,1
2012-11-03,Indiana,Big Ten,H,Iowa,W,24,21,31,49,406,3,30,67,0,16,6,7,50,1,1
2012-11-10,Indiana,Big Ten,H,Wisconsin,L,14,62,25,47,233,2,23,61,0,13,2,3,30,1,2
2012-11-17,Indiana,Big Ten,A,Penn State,L,22,45,33,59,454,2,26,24,0,20,3,3,11,0,2
2012-11-24,Indiana,Big Ten,A,Purdue,L,35,56,31,53,348,1,35,164,4,13,9,9,44,1,3
2012-09-15,Florida State,ACC,H,Wake Forest,W,52,0,19,28,227,2,45,385,4,14,13,5,48,1,0
2012-09-22,Florida State,ACC,H,Clemson,W,49,37,27,35,380,2,40,287,5,15,11,11,81,2,0
2012-09-29,Florida State,ACC,A,South Florida,W,30,17,19,26,242,1,41,182,1,10,7,6,50,0,0
2012-10-06,Florida State,ACC,A,North Carolina State,L,16,17,17,30,218,1,36,125,0,8,8,5,59,0,1
2012-10-13,Florida State,ACC,H,Boston College,W,51,7,29,38,448,4,33,201,2,17,13,9,96,0,2
2012-10-20,Florida State,ACC,A,Miami (FL),W,33,20,21,31,229,0,41,218,3,11,12,12,121,2,0
2012-10-27,Florida State,ACC,H,Duke,W,48,7,9,21,299,2,47,261,3,7,15,7,63,4,0
2012-11-08,Florida State,ACC,A,Virginia Tech,W,28,22,25,42,326,3,25,-15,0,14,5,5,26,1,1
2012-11-17,Florida State,ACC,A,Maryland,W,41,14,19,26,160,2,41,237,3,8,12,7,55,1,1
2012-11-24,Florida State,ACC,H,Florida,L,26,37,19,36,193,1,25,117,2,11,7,3,20,2,3
2012-12-01,Florida State,ACC,N,Georgia Tech,W,21,15,16,21,134,0,37,194,3,9,12,6,39,2,1
2013-01-01,Florida State,ACC,N,Northern Illinois,W,31,10,26,38,291,1,37,243,3,13,9,8,96,1,0
2012-09-01,Iowa State,Big 12,H,Tulsa,W,38,23,32,45,281,2,45,160,3,10,15,4,23,0,1
2012-09-08,Iowa State,Big 12,A,Iowa,W,9,6,24,36,241,1,41,101,0,11,6,3,35,2,2
2012-09-29,Iowa State,Big 12,H,Texas Tech,L,13,24,10,20,73,1,38,116,0,3,9,3,32,1,3
2012-10-06,Iowa State,Big 12,A,Texas Christian,W,37,23,13,22,198,4,35,152,0,6,6,5,43,0,1
2012-10-13,Iowa State,Big 12,H,Kansas State,L,21,27,16,36,166,2,24,65,1,9,2,8,52,0,1
2012-10-20,Iowa State,Big 12,A,Oklahoma State,L,10,31,23,48,240,1,22,101,0,10,6,6,45,1,1
2012-10-27,Iowa State,Big 12,H,Baylor,W,35,21,36,54,381,5,48,176,0,20,11,3,20,1,1
2012-11-03,Iowa State,Big 12,H,Oklahoma,L,20,35,20,40,191,0,24,99,2,9,5,2,10,0,1
2012-11-10,Iowa State,Big 12,A,Texas,L,7,33,15,29,133,1,31,144,0,5,10,3,40,0,2
2012-11-17,Iowa State,Big 12,A,Kansas,W,51,23,27,34,307,4,42,241,2,15,12,5,50,1,0
2012-11-23,Iowa State,Big 12,H,West Virginia,L,24,31,13,31,162,3,46,234,0,7,13,5,43,1,0
2012-12-31,Iowa State,Big 12,N,Tulsa,L,17,31,14,28,170,1,28,98,0,5,4,9,84,1,2
2012-09-06,Cincinnati,Big East,H,Pitt,W,34,10,14,28,205,2,31,259,2,10,8,7,52,0,0
2012-09-29,Cincinnati,Big East,N,Virginia Tech,W,27,24,20,43,392,3,32,103,0,12,7,8,50,1,1
2012-10-06,Cincinnati,Big East,H,Miami (OH),W,52,14,13,23,157,2,50,272,4,9,13,9,84,0,0
2012-10-20,Cincinnati,Big East,A,Toledo,L,23,29,15,37,227,1,35,251,1,11,11,4,45,0,2
2012-10-26,Cincinnati,Big East,A,Louisville,L,31,34,13,28,157,1,41,196,3,7,9,6,59,0,3
2012-11-03,Cincinnati,Big East,H,Syracuse,W,35,24,16,27,207,2,53,263,3,8,14,8,90,2,1
2012-11-10,Cincinnati,Big East,A,Temple,W,34,10,13,21,244,2,40,228,2,8,9,2,15,0,0
2012-11-17,Cincinnati,Big East,H,Rutgers,L,3,10,17,31,251,0,28,90,0,11,5,4,40,0,2
2012-11-23,Cincinnati,Big East,H,South Florida,W,27,10,17,27,178,1,40,194,3,6,12,4,50,0,0
2012-12-01,Cincinnati,Big East,A,Connecticut,W,34,17,20,30,284,3,32,72,1,11,4,7,56,1,0
2012-12-27,Cincinnati,Big East,N,Duke,W,48,34,17,25,332,4,28,222,1,9,8,6,59,0,0
2012-09-08,Arizona State,Pac-12,H,Illinois,W,45,14,23,29,318,3,38,192,3,14,12,1,5,2,0
2012-09-15,Arizona State,Pac-12,A,Missouri,L,20,24,16,27,183,1,37,113,2,9,6,7,54,2,2
2012-09-22,Arizona State,Pac-12,H,Utah,W,37,7,23,31,372,3,43,140,1,15,6,8,51,0,0
2012-09-29,Arizona State,Pac-12,A,California,W,27,17,27,46,293,3,48,116,0,16,8,1,15,0,0
2012-10-11,Arizona State,Pac-12,A,Colorado,W,51,17,23,33,332,5,44,261,1,15,14,5,33,2,0
2012-10-18,Arizona State,Pac-12,H,Oregon,L,21,43,20,37,216,2,47,192,0,11,10,2,10,0,4
2012-10-27,Arizona State,Pac-12,H,UCLA,L,43,45,25,35,315,4,59,220,1,14,13,4,36,0,1
2012-11-03,Arizona State,Pac-12,A,Oregon State,L,26,36,22,41,153,1,32,150,1,8,9,3,30,0,1
2012-11-10,Arizona State,Pac-12,A,USC,L,17,38,20,33,179,1,35,71,0,7,8,7,49,1,3
2012-11-17,Arizona State,Pac-12,H,Washington State,W,46,7,27,32,301,5,61,260,1,17,15,4,30,1,1
2012-11-23,Arizona State,Pac-12,A,Arizona,W,41,34,16,29,191,0,55,269,5,11,12,7,86,2,0
2012-12-29,Arizona State,Pac-12,N,Navy,W,62,28,17,20,267,4,48,381,5,12,21,2,25,1,0
2012-09-01,Syracuse,Big East,H,Northwestern,L,41,42,45,66,482,4,29,114,1,23,6,12,72,2,1
2012-09-08,Syracuse,Big East,H,USC,L,29,42,30,46,322,2,41,133,2,16,8,5,40,0,2
2012-09-22,Syracuse,Big East,A,Minnesota,L,10,17,21,31,228,1,33,122,0,13,5,10,79,2,2
2012-10-05,Syracuse,Big East,H,Pitt,W,14,13,19,31,185,0,33,120,1,9,9,3,45,0,1
2012-10-13,Syracuse,Big East,A,Rutgers,L,15,23,25,42,356,1,32,62,1,17,4,7,44,2,2
2012-10-19,Syracuse,Big East,H,Connecticut,W,40,10,14,20,251,2,53,251,2,8,11,8,73,0,0
2012-10-27,Syracuse,Big East,A,South Florida,W,37,36,27,40,328,4,46,192,1,16,15,10,89,0,0
2012-11-03,Syracuse,Big East,A,Cincinnati,L,24,35,23,47,286,1,41,193,2,13,10,12,104,2,0
2012-11-10,Syracuse,Big East,H,Louisville,W,45,26,15,23,246,3,52,278,3,8,14,7,55,0,0
2012-11-17,Syracuse,Big East,A,Missouri,W,31,27,26,40,385,2,36,123,2,20,4,5,60,0,1
2012-11-23,Syracuse,Big East,A,Temple,W,38,20,16,28,215,1,49,260,3,8,16,10,89,2,0
2012-12-29,Syracuse,Big East,N,West Virginia,W,38,14,12,24,138,2,65,369,2,7,18,5,57,1,1
2012-09-01,Penn State,Big Ten,H,Ohio,L,14,24,27,48,260,2,22,87,0,16,3,3,25,2,1
2012-09-08,Penn State,Big Ten,A,Virginia,L,16,17,21,43,209,2,42,121,0,11,7,3,24,0,0
2012-09-15,Penn State,Big Ten,H,Navy,W,34,7,13,21,231,4,28,110,0,9,7,5,46,0,0
2012-09-22,Penn State,Big Ten,H,Temple,W,24,13,24,36,318,1,42,178,2,15,10,9,100,0,1
2012-09-29,Penn State,Big Ten,A,Illinois,W,35,7,18,30,211,1,52,173,4,9,12,2,17,0,0
2012-10-06,Penn State,Big Ten,H,Northwestern,W,39,28,35,51,282,2,48,161,3,16,12,3,30,1,0
2012-10-20,Penn State,Big Ten,A,Iowa,W,38,14,26,38,289,2,52,215,3,17,8,7,72,2,0
2012-10-27,Penn State,Big Ten,H,Ohio State,L,23,35,27,46,327,2,28,32,0,13,2,9,85,0,1
2012-11-03,Penn State,Big Ten,A,Purdue,W,34,9,22,37,321,2,38,185,2,11,10,8,75,0,0
2012-11-10,Penn State,Big Ten,A,Nebraska,L,23,32,18,37,240,1,34,151,1,12,4,8,60,2,1
2012-11-17,Penn State,Big Ten,H,Indiana,W,45,22,22,32,395,4,44,151,2,17,7,4,25,1,1
2012-11-24,Penn State,Big Ten,H,Wisconsin,W,24,21,19,37,200,1,45,163,1,10,8,2,25,0,0
2012-09-01,California,Pac-12,H,Nevada,L,24,31,19,39,251,2,28,113,1,15,3,7,55,2,0
2012-09-15,California,Pac-12,A,Ohio State,L,28,35,27,38,288,1,41,224,3,11,9,4,40,0,1
2012-09-22,California,Pac-12,A,USC,L,9,27,18,34,173,0,36,77,0,12,8,7,54,0,2
2012-09-29,California,Pac-12,H,Arizona State,L,17,27,9,28,126,1,38,159,1,6,10,12,119,1,0
2012-10-06,California,Pac-12,H,UCLA,W,43,17,25,30,295,4,42,185,2,10,10,10,100,2,1
2012-10-13,California,Pac-12,A,Washington State,W,31,17,14,23,189,1,50,318,3,7,18,8,91,0,2
2012-10-20,California,Pac-12,H,Stanford,L,3,21,19,31,214,0,28,3,0,7,2,5,63,2,1
2012-10-27,California,Pac-12,A,Utah,L,27,49,20,32,288,2,28,153,1,12,7,6,52,2,1
2012-11-02,California,Pac-12,H,Washington,L,13,21,17,36,201,0,42,249,1,11,8,6,55,3,1
2012-11-10,California,Pac-12,H,Oregon,L,17,59,9,21,113,1,40,236,1,5,11,7,89,1,2
2012-11-17,California,Pac-12,A,Oregon State,L,14,62,18,31,132,0,40,190,2,7,7,15,172,3,1
2012-08-31,Stanford,Pac-12,H,San Jose State,W,20,17,16,26,125,1,41,155,1,8,7,1,5,0,0
2012-09-08,Stanford,Pac-12,H,Duke,W,50,13,18,33,281,3,26,92,1,10,6,5,32,0,1
2012-09-15,Stanford,Pac-12,H,USC,W,21,14,15,32,215,2,37,202,1,11,8,10,83,0,2
2012-09-27,Stanford,Pac-12,A,Washington,L,13,17,18,37,170,0,28,68,0,7,3,5,30,1,1
2012-10-06,Stanford,Pac-12,H,Arizona,W,54,48,21,34,360,2,43,257,6,15,11,8,50,1,0
2012-10-13,Stanford,Pac-12,A,Notre Dame,L,13,20,12,25,125,0,40,147,0,7,5,6,65,0,2
2012-10-20,Stanford,Pac-12,A,California,W,21,3,17,32,223,2,46,252,1,8,11,9,90,1,1
2012-10-27,Stanford,Pac-12,H,Washington State,W,24,17,7,15,136,1,37,120,1,6,6,4,28,0,0
2012-11-03,Stanford,Pac-12,A,Colorado,W,48,0,25,35,230,2,39,206,3,15,9,7,56,0,0
2012-11-10,Stanford,Pac-12,H,Oregon State,W,27,23,22,29,254,3,39,163,1,11,11,8,54,2,2
2012-11-17,Stanford,Pac-12,A,Oregon,W,17,14,25,36,211,1,46,200,1,11,9,5,64,2,1
2012-11-24,Stanford,Pac-12,A,UCLA,W,35,17,15,22,160,1,49,221,3,9,7,6,55,1,0
2012-11-30,Stanford,Pac-12,H,UCLA,W,27,24,16,23,155,1,43,170,2,7,9,5,55,0,0
2013-01-01,Stanford,Pac-12,N,Wisconsin,W,20,14,13,20,157,0,35,187,2,4,11,6,48,0,0
2012-08-30,Washington State,Pac-12,A,Brigham Young,L,6,30,30,45,229,0,16,-5,0,11,1,8,73,0,2
2012-09-14,Washington State,Pac-12,A,Nevada-Las Vegas,W,35,27,26,45,378,4,21,83,1,11,4,12,123,0,2
2012-09-22,Washington State,Pac-12,H,Colorado,L,34,35,32,60,401,4,22,50,0,19,4,8,63,1,2
2012-09-29,Washington State,Pac-12,H,Oregon,L,26,51,37,64,410,2,21,-8,1,19,3,7,66,1,1
2012-10-06,Washington State,Pac-12,A,Oregon State,L,6,19,20,37,207,0,14,20,0,9,3,6,40,1,4
2012-10-13,Washington State,Pac-12,H,California,L,17,31,33,63,384,2,18,36,0,15,2,5,30,0,2
2012-10-27,Washington State,Pac-12,A,Stanford,L,17,24,42,60,403,2,24,-18,0,18,4,5,40,0,1
2012-11-03,Washington State,Pac-12,A,Utah,L,6,49,27,54,259,1,13,-4,0,10,2,6,54,1,1
2012-11-10,Washington State,Pac-12,H,UCLA,L,36,44,37,57,457,5,30,67,0,16,5,9,103,2,1
2012-11-17,Washington State,Pac-12,A,Arizona State,L,7,46,21,49,240,1,19,1,0,9,4,5,28,0,2
2012-11-23,Washington State,Pac-12,H,Washington,W,31,28,33,53,350,0,24,19,3,15,2,8,69,2,2
2012-09-01,Illinois,Big Ten,H,Western Michigan,W,24,7,13,21,133,1,41,115,1,5,6,5,30,0,1
2012-09-08,Illinois,Big Ten,A,Arizona State,L,14,45,14,24,101,1,50,231,1,7,12,7,31,0,3
2012-09-22,Illinois,Big Ten,H,Louisiana Tech,L,24,52,27,37,205,1,41,119,2,8,11,4,35,5,1
2012-09-29,Illinois,Big Ten,H,Penn State,L,7,35,29,47,292,1,22,74,0,15,2,8,69,1,2
2012-10-06,Illinois,Big Ten,A,Wisconsin,L,14,31,18,30,178,1,34,106,1,10,5,4,30,1,1
2012-10-13,Illinois,Big Ten,A,Michigan,L,0,45,7,16,29,0,37,105,0,3,3,5,45,1,1
2012-10-27,Illinois,Big Ten,H,Indiana,L,17,31,17,27,176,1,55,196,1,10,12,8,81,2,0
2012-11-03,Illinois,Big Ten,A,Ohio State,L,22,52,19,34,96,0,32,74,1,6,6,6,36,0,1
2012-11-10,Illinois,Big Ten,H,Minnesota,L,3,17,15,25,175,0,35,101,0,7,6,6,45,2,0
2012-11-17,Illinois,Big Ten,H,Purdue,L,17,20,22,38,160,0,39,173,2,6,15,4,40,3,0
2012-11-24,Illinois,Big Ten,A,Northwestern,L,14,50,12,18,116,0,27,126,2,7,5,8,88,1,3
2012-09-01,Georgia,SEC,H,Buffalo,W,45,23,15,27,258,3,39,227,2,11,12,5,22,0,0
2012-09-08,Georgia,SEC,A,Missouri,W,41,20,22,35,242,3,35,113,2,11,5,12,79,1,1
2012-09-15,Georgia,SEC,H,Florida Atlantic,W,56,20,15,21,385,2,42,328,5,12,13,8,49,2,2
2012-09-22,Georgia,SEC,H,Vanderbilt,W,48,3,19,26,265,2,47,302,5,12,14,7,47,0,0
2012-09-29,Georgia,SEC,H,Tennessee,W,51,44,20,26,286,2,38,274,5,11,9,6,40,2,1
2012-10-06,Georgia,SEC,A,South Carolina,L,7,35,11,31,109,0,36,115,1,4,10,6,51,0,1
2012-10-20,Georgia,SEC,A,Kentucky,W,29,24,30,40,427,4,32,77,0,19,5,8,70,0,0
2012-10-27,Georgia,SEC,N,Florida,W,17,9,12,24,150,1,35,123,1,6,4,14,132,0,3
2012-11-03,Georgia,SEC,H,Ole Miss,W,37,10,21,28,384,4,45,149,1,14,9,3,24,2,0
2012-11-10,Georgia,SEC,A,Auburn,W,38,0,18,25,208,3,42,289,2,12,11,3,15,0,0
2012-11-24,Georgia,SEC,H,Georgia Tech,W,42,10,14,18,215,2,31,164,4,8,10,5,55,0,0
2012-12-01,Georgia,SEC,N,Alabama,L,28,32,19,34,281,1,29,113,2,12,6,7,64,0,1
2013-01-01,Georgia,SEC,N,Nebraska,W,45,31,18,33,427,5,38,162,1,14,8,7,76,0,2
2012-09-08,Maryland,ACC,A,Temple,W,36,27,11,21,190,2,48,144,2,8,8,3,40,4,0
2012-09-15,Maryland,ACC,H,Connecticut,L,21,24,10,24,109,1,40,96,2,7,7,5,40,1,1
2012-09-22,Maryland,ACC,A,West Virginia,L,21,31,20,30,305,3,35,46,0,12,5,5,31,2,1
2012-10-06,Maryland,ACC,H,Wake Forest,W,19,14,14,25,191,1,43,53,1,6,4,8,55,2,1
2012-10-13,Maryland,ACC,A,Virginia,W,27,20,14,26,237,1,29,-2,1,9,0,1,5,1,0
2012-10-20,Maryland,ACC,H,North Carolina State,L,18,20,17,27,256,0,54,206,2,9,11,8,75,1,1
2012-10-27,Maryland,ACC,A,Boston College,L,17,20,23,42,240,2,32,97,0,10,4,3,32,0,3
2012-11-03,Maryland,ACC,H,Georgia Tech,L,13,33,9,18,115,2,44,144,0,6,10,4,45,1,1
2012-11-10,Maryland,ACC,A,Clemson,L,10,45,6,12,41,1,43,139,0,3,7,3,27,3,0
2012-11-17,Maryland,ACC,H,Florida State,L,14,41,8,19,136,2,34,34,0,5,4,3,34,2,0
2012-11-24,Maryland,ACC,A,North Carolina,L,38,45,17,36,216,2,37,188,2,10,8,3,30,0,1
2012-09-08,Idaho,WAC,A,Bowling Green State,L,13,21,30,38,352,1,20,6,0,14,2,10,83,1,1
2012-09-15,Idaho,WAC,A,LSU,L,14,63,23,36,174,2,26,39,0,8,3,9,49,0,4
2012-09-22,Idaho,WAC,H,Wyoming,L,37,40,34,48,321,3,39,203,1,18,10,5,47,3,0
2012-09-29,Idaho,WAC,A,North Carolina,L,0,66,19,36,109,0,28,80,0,4,4,8,58,1,4
2012-10-06,Idaho,WAC,H,New Mexico State,W,26,18,26,48,304,2,28,77,0,12,6,9,87,1,1
2012-10-13,Idaho,WAC,A,Texas State,L,7,38,19,34,211,0,24,104,1,8,7,7,73,1,2
2012-10-20,Idaho,WAC,A,Louisiana Tech,L,28,70,21,36,257,2,23,47,1,9,2,5,35,2,2
2012-11-03,Idaho,WAC,H,San Jose State,L,13,42,17,37,207,1,37,81,0,6,6,3,35,1,1
2012-11-10,Idaho,WAC,A,Brigham Young,L,13,52,20,38,212,1,23,61,0,10,4,5,52,3,2
2012-11-17,Idaho,WAC,H,UTSA,L,27,34,25,40,342,3,27,127,0,14,5,12,100,2,1
2012-11-24,Idaho,WAC,A,Utah State,L,9,45,12,26,52,0,47,158,0,3,10,7,86,1,3
2012-09-01,Oklahoma,Big 12,A,UTEP,W,24,7,21,36,222,2,37,205,1,10,9,7,55,0,0
2012-09-22,Oklahoma,Big 12,H,Kansas State,L,19,24,28,43,299,1,27,87,1,17,6,4,25,2,1
2012-10-06,Oklahoma,Big 12,A,Texas Tech,W,41,20,25,40,259,2,29,121,2,15,7,5,42,1,0
2012-10-13,Oklahoma,Big 12,N,Texas,W,63,21,22,39,334,2,51,343,6,14,15,8,60,0,1
2012-10-20,Oklahoma,Big 12,H,Kansas,W,52,7,22,34,313,3,18,93,2,13,5,3,15,1,0
2012-10-27,Oklahoma,Big 12,H,Notre Dame,L,13,30,36,52,364,0,24,15,1,21,1,5,39,0,1
2012-11-03,Oklahoma,Big 12,A,Iowa State,W,35,20,32,45,405,4,40,188,1,23,11,7,71,0,2
2012-11-10,Oklahoma,Big 12,H,Baylor,W,42,34,25,36,277,2,40,183,4,15,10,7,48,1,1
2012-11-17,Oklahoma,Big 12,A,West Virginia,W,50,49,38,51,554,6,31,108,1,24,5,8,76,1,1
2012-11-24,Oklahoma,Big 12,H,Oklahoma State,W,51,48,47,73,512,3,30,106,2,29,11,3,15,1,1
2012-12-01,Oklahoma,Big 12,A,Texas Christian,W,24,17,22,40,244,2,32,177,1,12,9,2,25,1,1
2013-01-04,Oklahoma,Big 12,N,Texas A&M,L,13,41,35,49,278,1,34,123,0,17,8,7,47,0,1
2012-09-02,Louisville,Big East,H,Kentucky,W,32,14,22,26,247,0,46,219,4,13,12,6,42,0,0
2012-09-15,Louisville,Big East,H,North Carolina,W,39,34,23,28,279,3,43,183,2,13,14,6,53,1,0
2012-09-22,Louisville,Big East,A,Florida International,W,28,21,19,36,194,2,31,129,2,11,7,5,45,0,2
2012-09-29,Louisville,Big East,A,Southern Mississippi,W,21,17,10,14,85,1,50,184,2,4,11,5,29,1,1
2012-10-13,Louisville,Big East,A,Pitt,W,45,35,17,27,304,1,31,156,5,10,7,7,64,0,0
2012-10-20,Louisville,Big East,H,South Florida,W,27,25,21,25,256,2,33,128,2,12,9,9,75,1,0
2012-10-26,Louisville,Big East,H,Cincinnati,W,34,31,24,41,416,2,37,108,2,15,8,6,65,0,1
2012-11-03,Louisville,Big East,H,Temple,W,45,17,22,33,338,5,32,170,1,12,11,10,86,0,0
2012-11-10,Louisville,Big East,A,Syracuse,L,26,45,36,50,424,3,17,48,0,18,4,6,30,1,1
2012-11-24,Louisville,Big East,H,Connecticut,L,20,23,35,65,374,2,28,27,0,17,5,5,50,0,1
2012-11-29,Louisville,Big East,A,Rutgers,W,20,17,28,39,322,2,41,42,0,15,6,6,52,0,1
2013-01-02,Louisville,Big East,N,Florida,W,33,23,20,32,266,2,36,70,1,15,6,2,25,0,1
2012-09-08,Arkansas,SEC,H,Louisiana-Monroe,L,31,34,17,40,281,3,26,96,1,11,8,9,70,0,2
2012-09-15,Arkansas,SEC,H,Alabama,L,0,52,11,25,79,0,37,58,0,4,8,1,6,3,2
2012-09-22,Arkansas,SEC,H,Rutgers,L,26,35,20,39,419,3,19,73,0,11,4,7,65,0,2
2012-09-29,Arkansas,SEC,N,Texas A&M,L,10,58,29,59,373,1,39,142,0,15,9,4,29,1,2
2012-10-06,Arkansas,SEC,A,Auburn,W,24,7,23,30,256,1,30,116,2,11,7,4,36,2,0
2012-10-13,Arkansas,SEC,H,Kentucky,W,49,7,23,34,372,5,27,161,2,12,10,3,20,0,0
2012-10-27,Arkansas,SEC,H,Ole Miss,L,27,30,24,43,297,2,37,167,1,13,9,12,70,0,2
2012-11-03,Arkansas,SEC,H,Tulsa,W,19,15,21,31,272,0,33,135,2,11,7,5,21,1,1
2012-11-10,Arkansas,SEC,A,South Carolina,L,20,38,26,41,277,2,27,83,0,12,7,7,58,1,2
2012-11-17,Arkansas,SEC,A,Mississippi State,L,14,45,24,30,233,2,33,126,0,13,5,9,70,3,2
2012-11-23,Arkansas,SEC,H,LSU,L,13,20,31,53,359,1,24,103,0,18,3,5,45,1,1
2012-09-01,Washington,Pac-12,H,San Diego State,W,21,12,25,35,222,1,31,106,1,13,7,4,46,1,0
2012-09-08,Washington,Pac-12,A,LSU,L,3,41,17,36,157,0,24,26,0,6,3,11,74,0,1
2012-09-27,Washington,Pac-12,H,Stanford,W,17,13,19,37,177,1,34,136,1,3,9,4,25,0,1
2012-10-06,Washington,Pac-12,A,Oregon,L,21,52,19,31,145,0,46,208,3,11,10,8,102,3,2
2012-10-13,Washington,Pac-12,H,USC,L,14,24,20,28,198,2,30,101,0,8,6,6,50,2,2
2012-10-20,Washington,Pac-12,A,Arizona,L,17,52,29,52,256,1,29,124,1,14,7,10,100,1,2
2012-10-27,Washington,Pac-12,H,Oregon State,W,20,17,18,30,194,0,33,99,2,8,5,8,84,0,1
2012-11-02,Washington,Pac-12,A,California,W,21,13,16,29,237,1,39,174,2,8,10,12,108,3,1
2012-11-10,Washington,Pac-12,H,Utah,W,34,15,24,33,277,2,42,160,3,11,9,8,72,1,0
2012-11-17,Washington,Pac-12,A,Colorado,W,38,3,22,29,248,5,38,228,0,11,10,8,89,1,0
2012-11-23,Washington,Pac-12,A,Washington State,L,28,31,20,34,194,2,33,75,2,12,3,18,129,1,1
2012-12-22,Washington,Pac-12,N,Boise State,L,26,28,20,39,242,1,38,205,2,11,9,2,10,1,2
2012-09-01,Southern Mississippi,CUSA,A,Nebraska,L,20,49,7,19,75,1,47,185,0,4,15,4,35,1,0
2012-09-15,Southern Mississippi,CUSA,H,East Carolina,L,14,24,17,35,233,1,43,91,1,8,10,8,61,2,1
2012-09-22,Southern Mississippi,CUSA,A,Western Kentucky,L,17,42,8,17,101,1,36,163,1,4,11,8,53,1,0
2012-09-29,Southern Mississippi,CUSA,H,Louisville,L,17,21,2,9,25,0,48,224,1,2,10,2,30,1,0
2012-10-06,Southern Mississippi,CUSA,H,Boise State,L,14,40,19,36,243,0,45,181,2,11,8,5,57,3,2
2012-10-13,Southern Mississippi,CUSA,A,UCF,L,31,38,14,27,165,0,36,194,4,11,9,3,21,0,2
2012-10-20,Southern Mississippi,CUSA,H,Marshall,L,24,59,17,33,115,0,45,214,2,8,12,5,50,2,1
2012-10-27,Southern Mississippi,CUSA,A,Rice,L,17,44,14,31,256,0,49,116,2,10,7,1,5,2,3
2012-11-03,Southern Mississippi,CUSA,H,UAB,L,19,27,10,26,112,0,38,183,2,4,10,4,41,2,1
2012-11-10,Southern Mississippi,CUSA,A,SMU,L,6,34,14,31,127,1,22,51,0,9,1,6,30,0,2
2012-11-17,Southern Mississippi,CUSA,H,UTEP,L,33,34,16,22,374,2,38,158,2,9,9,6,63,0,1
2012-11-24,Southern Mississippi,CUSA,A,Memphis,L,24,42,13,27,193,3,32,95,0,7,6,5,40,1,0
2012-09-07,Utah State,WAC,H,Utah,W,27,20,22,32,216,2,35,164,1,7,7,12,102,2,0
2012-09-15,Utah State,WAC,A,Wisconsin,L,14,16,18,35,181,2,35,127,0,6,7,7,70,0,0
2012-09-22,Utah State,WAC,A,Colorado State,W,31,19,23,30,178,1,41,262,3,10,12,5,68,1,2
2012-09-29,Utah State,WAC,H,Nevada-Las Vegas,W,35,13,22,35,426,4,35,138,0,16,4,9,123,1,1
2012-10-05,Utah State,WAC,A,Brigham Young,L,3,6,22,39,202,0,24,41,0,13,3,7,44,1,1
2012-10-13,Utah State,WAC,A,San Jose State,W,49,27,26,35,273,3,24,212,4,12,5,5,45,1,0
2012-10-20,Utah State,WAC,H,New Mexico State,W,41,7,17,27,260,2,36,256,3,10,10,8,76,0,0
2012-10-27,Utah State,WAC,A,UTSA,W,48,17,32,42,394,3,37,128,3,17,5,5,51,1,1
2012-11-03,Utah State,WAC,H,Texas State,W,38,7,21,28,325,4,47,268,1,10,12,2,20,1,2
2012-11-17,Utah State,WAC,A,Louisiana Tech,W,48,41,20,34,340,2,45,306,4,12,15,8,110,0,0
2012-11-24,Utah State,WAC,H,Idaho,W,45,9,18,26,117,2,31,133,3,7,6,5,35,0,2
2012-12-15,Utah State,WAC,N,Toledo,W,41,15,21,31,229,0,31,353,5,10,10,8,89,2,0
2012-09-08,Missouri,SEC,H,Georgia,L,20,41,25,41,269,2,39,102,0,11,6,7,43,2,1
2012-09-15,Missouri,SEC,H,Arizona State,W,24,20,22,42,192,0,46,126,3,9,7,10,85,0,1
2012-09-22,Missouri,SEC,A,South Carolina,L,10,31,18,26,146,1,32,109,0,6,6,2,20,1,0
2012-09-29,Missouri,SEC,A,UCF,W,21,16,19,30,257,1,29,89,1,10,6,5,35,0,1
2012-10-06,Missouri,SEC,H,Vanderbilt,L,15,19,14,40,245,1,35,150,0,8,8,6,35,1,0
2012-10-13,Missouri,SEC,H,Alabama,L,10,42,12,29,126,0,28,3,0,6,2,2,9,1,2
2012-10-27,Missouri,SEC,H,Kentucky,W,33,10,16,27,87,0,47,186,3,5,15,2,15,1,2
2012-11-03,Missouri,SEC,A,Florida,L,7,14,24,51,236,0,35,99,1,13,9,5,25,0,4
