Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2018-11-18,Providence,Big East,Ed Cooley,N,Michigan,Big Ten,John Beilein,L,47,66,16,57,2,18,13,20,12,33,6,4,6,11,19,23,52,6,18,14,20,8,33,15,3,3,9,18
2018-11-24,Providence,Big East,Ed Cooley,H,Iona,MAAC,Tim Cluess,W,91,79,33,67,9,22,16,20,13,32,17,6,5,12,17,29,57,6,20,15,18,7,30,15,6,0,15,16
2018-11-27,Providence,Big East,Ed Cooley,H,Fairleigh Dickinson,NEC,Greg Herenda,W,69,59,25,50,3,13,16,26,7,30,11,8,4,13,13,23,53,9,24,4,10,6,28,8,8,2,14,22
2018-12-01,Providence,Big East,Ed Cooley,H,Rhode Island,A-10,David Cox,W,59,50,18,50,5,13,18,30,8,43,11,4,6,14,21,17,57,2,18,14,26,7,34,7,6,2,8,25
2018-12-04,Providence,Big East,Ed Cooley,A,Boston College,ACC,Jim Christian,W,100,95,34,71,9,21,23,34,13,31,21,5,3,10,29,26,58,7,20,36,45,9,35,16,8,3,16,27
2018-12-07,Providence,Big East,Ed Cooley,H,UMass,A-10,Matt McCall,L,78,79,26,55,10,17,16,25,8,30,14,5,4,12,15,31,61,8,19,9,17,9,29,11,6,1,10,16
2018-12-16,Providence,Big East,Ed Cooley,H,Central Connecticut,NEC,Donyell Marshall,W,87,63,30,59,11,23,16,23,16,40,26,10,8,11,15,24,58,6,15,9,15,11,25,5,8,3,13,19
2018-12-18,Providence,Big East,Ed Cooley,H,Albany (NY),AEC,Will Brown,W,73,43,24,57,6,18,19,24,10,39,12,9,4,14,17,15,50,6,25,7,13,5,27,5,6,2,22,27
2018-12-21,Providence,Big East,Ed Cooley,A,Texas,Big 12,Shaka Smart,W,71,65,26,57,5,13,14,22,5,37,15,6,2,11,23,23,61,6,24,13,23,7,29,8,7,3,9,20
2018-12-31,Providence,Big East,Ed Cooley,H,Creighton,Big East,Greg McDermott,L,68,79,24,59,7,21,13,20,10,33,12,4,6,10,17,25,56,13,29,16,19,7,35,14,4,3,11,18
2019-01-05,Providence,Big East,Ed Cooley,H,Villanova,Big East,Jay Wright,L,59,65,20,58,6,25,13,25,15,37,11,6,3,12,16,23,51,7,22,12,15,6,33,8,8,2,13,25
2019-01-12,Providence,Big East,Ed Cooley,A,Georgetown,Big East,Patrick Ewing,L,90,96,33,78,8,24,16,21,11,40,26,10,4,13,22,34,75,9,29,19,28,13,45,21,5,8,17,21
2019-01-15,Providence,Big East,Ed Cooley,H,Seton Hall,Big East,Kevin Willard,W,72,63,24,58,7,20,17,26,9,32,14,9,5,11,12,23,55,5,16,12,12,7,37,10,7,2,21,22
2019-01-20,Providence,Big East,Ed Cooley,A,Marquette,Big East,Steve Wojciechowski,L,68,79,26,63,4,19,12,23,12,38,19,6,2,10,24,23,54,10,22,23,25,3,29,16,5,6,6,18
2019-01-23,Providence,Big East,Ed Cooley,A,Xavier,Big East,Travis Steele,W,64,62,25,61,6,22,8,10,13,27,16,11,5,10,12,25,52,6,17,6,6,7,29,14,5,3,18,14
2019-01-27,Providence,Big East,Ed Cooley,H,DePaul,Big East,Dave Leitao,W,70,67,22,57,4,21,22,26,13,34,14,12,3,15,19,23,54,5,19,16,20,9,31,13,7,4,17,21
2019-01-30,Providence,Big East,Ed Cooley,A,Seton Hall,Big East,Kevin Willard,L,63,65,21,55,7,22,14,17,6,28,12,10,1,13,18,25,52,3,14,12,15,8,37,8,7,5,19,18
2019-02-02,Providence,Big East,Ed Cooley,A,DePaul,Big East,Dave Leitao,L,55,67,16,56,7,29,16,18,9,28,14,13,4,16,20,23,57,4,15,17,18,12,38,11,10,2,21,14
2019-02-06,Providence,Big East,Ed Cooley,H,Georgetown,Big East,Patrick Ewing,L,67,76,25,67,4,22,13,19,13,31,9,9,5,11,21,26,59,7,18,17,23,13,44,15,7,4,16,20
2019-02-09,Providence,Big East,Ed Cooley,A,St. John's (NY),Big East,Chris Mullin,W,70,56,21,53,7,17,21,28,16,43,14,4,4,14,19,20,54,2,12,14,17,7,23,11,8,6,9,20
2019-02-13,Providence,Big East,Ed Cooley,A,Villanova,Big East,Jay Wright,L,67,85,24,57,6,21,13,16,11,30,17,6,0,14,23,28,54,10,23,19,26,8,24,19,5,5,11,20
2019-02-16,Providence,Big East,Ed Cooley,H,Xavier,Big East,Travis Steele,L,61,75,20,56,6,18,15,22,7,21,9,11,4,10,15,29,49,8,14,9,15,5,34,18,6,3,17,15
2019-02-20,Providence,Big East,Ed Cooley,H,St. John's (NY),Big East,Chris Mullin,W,78,59,22,51,7,17,27,37,9,42,15,9,3,15,13,22,61,5,17,10,18,6,31,13,10,4,12,23
2019-02-23,Providence,Big East,Ed Cooley,H,Marquette,Big East,Steve Wojciechowski,L,58,76,22,57,6,20,8,16,9,25,10,5,4,8,14,28,51,10,21,10,13,5,35,12,1,4,12,18
2019-02-26,Providence,Big East,Ed Cooley,A,Butler,Big East,LaVall Jordan,W,73,67,24,58,5,25,20,27,7,36,14,7,6,13,22,19,60,6,24,23,29,7,30,7,7,3,12,20
2019-03-06,Providence,Big East,Ed Cooley,A,Creighton,Big East,Greg McDermott,L,70,76,28,62,4,20,10,21,14,41,12,6,1,18,21,27,64,9,38,13,20,9,37,13,13,2,13,23
2019-03-09,Providence,Big East,Ed Cooley,H,Butler,Big East,LaVall Jordan,W,83,70,27,53,11,19,18,22,11,37,18,6,5,17,16,26,58,7,22,11,16,4,19,7,9,2,8,19
2019-03-13,Providence,Big East,Ed Cooley,N,Butler,Big East,LaVall Jordan,W,80,57,29,52,11,23,11,17,4,31,15,6,5,10,9,23,53,7,21,4,7,3,23,15,6,0,12,19
2019-03-14,Providence,Big East,Ed Cooley,N,Villanova,Big East,Jay Wright,L,62,73,20,49,5,20,17,21,5,29,11,9,3,18,18,22,60,10,31,19,25,12,36,14,11,4,12,18
2019-03-19,Providence,Big East,Ed Cooley,H,Arkansas,SEC,Mike Anderson,L,72,84,24,62,3,23,21,30,13,35,16,11,7,9,20,29,57,10,21,16,21,9,35,19,5,10,14,21
2018-11-06,Stanford,Pac-12,Jerod Haase,H,Seattle,WAC,Jim Hayford,W,96,74,29,56,11,15,27,33,7,35,12,4,6,13,23,28,64,6,18,12,21,11,26,7,2,1,10,25
2018-11-09,Stanford,Pac-12,Jerod Haase,A,UNC Wilmington,CAA,C.B. McGrath,W,72,59,26,53,2,15,18,29,12,36,4,15,3,16,25,19,54,3,19,18,25,12,33,9,6,2,20,26
2018-11-12,Stanford,Pac-12,Jerod Haase,A,UNC,ACC,Roy Williams,L,72,90,27,67,7,22,11,15,9,32,17,8,5,14,18,35,71,6,13,14,21,10,41,19,7,5,12,18
2018-11-21,Stanford,Pac-12,Jerod Haase,N,Wisconsin,Big Ten,Greg Gard,L,46,62,16,59,2,18,12,19,8,34,9,3,6,11,21,23,54,1,8,15,19,6,41,2,5,11,11,16
2018-11-22,Stanford,Pac-12,Jerod Haase,N,Florida,SEC,Michael White,L,49,72,16,43,8,22,9,12,4,22,10,2,2,19,11,29,56,7,15,7,10,7,30,10,15,3,9,17
2018-11-23,Stanford,Pac-12,Jerod Haase,N,Middle Tennessee,CUSA,Nick McDevitt,W,67,54,21,55,8,25,17,24,8,37,14,12,7,21,17,21,59,0,7,12,18,10,30,3,10,6,22,23
2018-11-28,Stanford,Pac-12,Jerod Haase,H,Portland State,Big Sky,Barret Peery,W,79,67,28,52,2,16,21,34,3,32,12,5,9,19,21,26,82,2,24,13,20,19,45,9,9,2,12,28
2018-12-01,Stanford,Pac-12,Jerod Haase,A,Kansas,Big 12,Bill Self,L,84,90,28,63,12,34,16,19,10,36,13,3,6,18,22,32,64,7,16,19,27,11,37,12,10,0,11,20
2018-12-15,Stanford,Pac-12,Jerod Haase,H,Eastern Washington,Big Sky,Shantay Legans,W,78,62,28,49,8,25,14,19,3,29,17,5,1,12,21,21,52,6,20,14,20,2,22,10,4,2,10,21
2018-12-18,Stanford,Pac-12,Jerod Haase,H,San Jose State,MWC,Jean Prioleau,W,78,73,27,58,13,34,11,19,7,29,18,8,3,14,17,26,57,4,13,17,25,10,36,10,7,3,16,17
2018-12-22,Stanford,Pac-12,Jerod Haase,A,San Francisco,WCC,Kyle Smith,L,65,74,21,61,8,24,15,22,14,40,8,6,5,15,22,25,58,5,14,19,25,9,35,11,8,6,11,19
2018-12-29,Stanford,Pac-12,Jerod Haase,H,Long Beach State,Big West,Dan Monson,W,93,86,39,74,8,22,7,21,19,41,15,6,3,11,22,30,64,9,22,17,22,9,30,17,3,2,13,21
2019-01-03,Stanford,Pac-12,Jerod Haase,A,UCLA,Pac-12,Steve Alford,L,70,92,23,62,8,22,16,23,10,32,11,5,1,13,20,35,68,6,20,16,22,11,44,16,7,3,11,20
2019-01-06,Stanford,Pac-12,Jerod Haase,A,USC,Pac-12,Andy Enfield,L,66,77,25,54,10,25,6,10,6,27,19,5,7,15,20,30,62,4,15,13,18,10,31,16,7,3,10,16
2019-01-09,Stanford,Pac-12,Jerod Haase,H,Arizona,Pac-12,Sean Miller,L,70,75,27,50,1,8,15,26,7,33,9,4,8,19,21,26,63,7,12,16,18,10,29,14,4,0,10,22
2019-01-12,Stanford,Pac-12,Jerod Haase,H,Arizona State,Pac-12,Bobby Hurley,W,85,71,32,60,9,23,12,19,8,33,18,9,7,14,17,28,68,9,20,6,17,13,36,9,7,1,17,19
2019-01-17,Stanford,Pac-12,Jerod Haase,A,Washington,Pac-12,Mike Hopkins,L,64,80,24,50,3,15,13,20,7,27,8,2,3,18,21,30,58,6,14,14,21,8,24,8,8,7,6,21
2019-01-19,Stanford,Pac-12,Jerod Haase,A,Washington State,Pac-12,Ernie Kent,W,78,66,30,54,8,20,10,14,4,33,15,10,6,14,9,25,62,10,26,6,8,8,24,10,7,1,13,12
2019-01-24,Stanford,Pac-12,Jerod Haase,H,Utah,Pac-12,Larry Krystkowiak,L,66,70,25,58,4,17,12,17,9,30,11,6,10,13,15,25,53,9,14,11,16,5,27,10,7,0,12,15
2019-01-26,Stanford,Pac-12,Jerod Haase,H,Colorado,Pac-12,Tad Boyle,W,75,62,27,49,7,20,14,16,3,27,14,7,2,15,17,26,64,3,16,7,13,7,24,13,3,0,11,14
2019-02-03,Stanford,Pac-12,Jerod Haase,A,California,Pac-12,Wyking Jones,W,84,81,28,49,5,16,23,30,6,29,9,4,2,18,18,30,61,6,16,15,19,4,19,14,10,1,11,22
2019-02-07,Stanford,Pac-12,Jerod Haase,A,Oregon State,Pac-12,Wayne Tinkle,W,83,60,28,52,8,15,19,22,7,38,16,4,5,13,22,23,60,1,12,13,19,6,24,13,5,5,8,22
2019-02-10,Stanford,Pac-12,Jerod Haase,A,Oregon,Pac-12,Dana Altman,L,46,69,15,55,3,18,13,22,11,31,3,1,3,13,13,26,59,7,17,10,17,8,37,11,9,8,9,21
2019-02-13,Stanford,Pac-12,Jerod Haase,H,USC,Pac-12,Andy Enfield,W,79,76,31,67,6,19,11,14,14,34,13,9,7,12,21,26,54,7,12,17,25,11,32,14,5,4,15,18
2019-02-16,Stanford,Pac-12,Jerod Haase,H,UCLA,Pac-12,Steve Alford,W,104,80,37,70,10,28,20,28,9,42,23,7,1,11,20,24,65,7,21,25,35,9,32,7,6,2,11,19
2019-02-20,Stanford,Pac-12,Jerod Haase,A,Arizona State,Pac-12,Bobby Hurley,L,62,80,21,56,2,21,18,29,11,32,10,5,2,12,26,27,52,9,21,17,27,7,33,13,3,4,12,24
2019-02-24,Stanford,Pac-12,Jerod Haase,A,Arizona,Pac-12,Sean Miller,L,54,70,21,53,4,20,8,11,6,31,13,5,1,15,17,27,61,6,20,10,12,7,30,13,0,1,9,16
2019-02-28,Stanford,Pac-12,Jerod Haase,H,Washington State,Pac-12,Ernie Kent,W,98,50,38,64,13,24,9,17,7,46,20,6,5,12,12,20,65,4,19,6,9,6,26,6,3,3,15,13
2019-03-03,Stanford,Pac-12,Jerod Haase,H,Washington,Pac-12,Mike Hopkins,L,61,62,20,50,6,17,15,25,9,36,10,7,6,19,16,23,57,6,17,10,16,6,25,7,9,5,13,21
2019-03-07,Stanford,Pac-12,Jerod Haase,H,California,Pac-12,Wyking Jones,L,59,64,23,64,4,28,9,14,11,42,10,6,6,15,19,23,58,8,18,10,20,6,33,11,7,7,10,19
2019-03-13,Stanford,Pac-12,Jerod Haase,N,UCLA,Pac-12,Steve Alford,L,72,79,27,76,7,25,11,20,16,44,11,7,9,12,22,25,61,7,16,22,35,10,45,9,7,1,15,20
2018-11-06,Arizona State,Pac-12,Bobby Hurley,H,Cal State Fullerton,Big West,Dedrique Taylor,W,102,94,33,78,10,26,26,44,18,56,11,3,2,17,26,34,74,7,24,19,26,4,34,7,7,3,17,36
2018-11-09,Arizona State,Pac-12,Bobby Hurley,H,McNeese State,Southland,Heath Schroyer,W,80,52,27,58,5,19,21,27,12,38,15,9,6,11,23,15,47,5,20,17,29,7,27,10,1,1,17,22
2018-11-12,Arizona State,Pac-12,Bobby Hurley,H,Long Beach State,Big West,Dan Monson,W,90,58,29,65,5,16,27,36,16,58,17,7,7,17,23,17,62,9,31,15,24,7,26,14,11,4,15,27
2018-11-19,Arizona State,Pac-12,Bobby Hurley,N,Mississippi State,SEC,Ben Howland,W,72,67,26,58,7,17,13,18,11,37,15,5,2,12,13,25,69,8,30,9,10,13,33,16,6,5,10,17
2018-11-21,Arizona State,Pac-12,Bobby Hurley,N,Utah State,MWC,Craig Smith,W,87,82,26,52,7,14,28,42,6,26,13,8,3,16,27,25,56,7,23,25,33,8,31,15,6,1,17,28
2018-11-28,Arizona State,Pac-12,Bobby Hurley,H,Omaha,Summit,Derrin Hansen,W,89,71,33,64,8,21,15,22,13,39,19,9,5,13,13,28,61,13,26,2,5,3,21,14,5,2,17,19
2018-12-01,Arizona State,Pac-12,Bobby Hurley,H,Texas Southern,SWAC,Johnny Jones,W,83,71,31,56,8,25,13,25,9,42,18,4,5,19,19,24,67,10,35,13,22,9,30,14,10,1,7,22
2018-12-07,Arizona State,Pac-12,Bobby Hurley,N,Nevada,MWC,Eric Musselman,L,66,72,25,62,5,20,11,17,11,34,13,4,2,16,25,25,55,3,18,19,24,3,26,11,3,7,11,15
2018-12-15,Arizona State,Pac-12,Bobby Hurley,A,Georgia,SEC,Tom Crean,W,76,74,26,64,4,16,20,27,10,32,8,8,0,12,22,20,47,8,22,26,32,7,33,11,6,7,19,21
2018-12-17,Arizona State,Pac-12,Bobby Hurley,A,Vanderbilt,SEC,Bryce Drew,L,65,81,21,65,7,24,16,20,10,38,9,4,1,10,19,24,55,12,28,21,29,4,31,13,3,4,10,18
2018-12-22,Arizona State,Pac-12,Bobby Hurley,H,Kansas,Big 12,Bill Self,W,80,76,26,63,8,21,20,32,12,36,13,9,5,11,12,27,65,7,28,15,16,10,37,13,6,5,16,22
2018-12-29,Arizona State,Pac-12,Bobby Hurley,H,Princeton,Ivy,Mitch Henderson,L,66,67,20,62,2,15,24,32,11,39,8,4,8,6,17,20,57,10,31,17,22,9,37,13,2,2,11,24
2019-01-03,Arizona State,Pac-12,Bobby Hurley,H,Utah,Pac-12,Larry Krystkowiak,L,86,96,30,65,11,28,15,25,8,31,15,6,5,9,18,29,57,16,30,22,27,6,35,19,7,3,12,21
2019-01-05,Arizona State,Pac-12,Bobby Hurley,H,Colorado,Pac-12,Tad Boyle,W,83,61,32,56,7,21,12,19,11,37,24,8,1,15,19,19,58,5,26,18,22,11,25,10,10,4,13,21
2019-01-09,Arizona State,Pac-12,Bobby Hurley,A,California,Pac-12,Wyking Jones,W,80,66,28,59,8,26,16,23,7,31,16,6,2,7,20,20,52,8,21,18,24,8,33,8,2,2,13,20
2019-01-12,Arizona State,Pac-12,Bobby Hurley,A,Stanford,Pac-12,Jerod Haase,L,71,85,28,68,9,20,6,17,13,36,9,7,1,17,19,32,60,9,23,12,19,8,33,18,9,7,14,17
2019-01-17,Arizona State,Pac-12,Bobby Hurley,H,Oregon State,Pac-12,Wayne Tinkle,W,70,67,25,57,10,25,10,22,11,38,15,3,2,11,21,22,56,10,29,13,20,5,28,17,7,2,9,19
2019-01-19,Arizona State,Pac-12,Bobby Hurley,H,Oregon,Pac-12,Dana Altman,W,78,64,25,49,11,28,17,21,6,26,17,6,3,15,15,21,63,10,31,12,13,14,30,11,5,1,15,22
2019-01-24,Arizona State,Pac-12,Bobby Hurley,A,UCLA,Pac-12,Steve Alford,W,84,73,31,69,7,27,15,21,15,44,18,5,1,17,21,27,66,9,25,10,21,11,37,17,7,2,15,20
2019-01-26,Arizona State,Pac-12,Bobby Hurley,A,USC,Pac-12,Andy Enfield,L,67,69,19,62,7,21,22,25,13,47,10,5,1,15,17,25,60,8,26,11,18,5,31,14,9,2,10,21
2019-01-31,Arizona State,Pac-12,Bobby Hurley,H,Arizona,Pac-12,Sean Miller,W,95,88,30,54,9,19,26,35,10,37,18,5,4,13,23,27,67,14,28,20,27,14,31,15,8,0,9,26
2019-02-07,Arizona State,Pac-12,Bobby Hurley,H,Washington State,Pac-12,Ernie Kent,L,70,91,23,68,5,33,19,33,14,39,11,15,2,17,23,26,60,12,30,27,33,9,46,22,11,5,18,24
2019-02-09,Arizona State,Pac-12,Bobby Hurley,H,Washington,Pac-12,Mike Hopkins,W,75,63,29,47,6,17,11,19,7,37,18,6,4,24,19,21,57,10,32,11,20,6,20,10,12,2,17,22
2019-02-13,Arizona State,Pac-12,Bobby Hurley,A,Colorado,Pac-12,Tad Boyle,L,73,77,25,59,10,23,13,22,9,30,11,7,2,10,20,28,57,5,18,16,21,6,34,16,4,1,9,16
2019-02-16,Arizona State,Pac-12,Bobby Hurley,A,Utah,Pac-12,Larry Krystkowiak,W,98,87,34,63,10,22,20,24,7,30,13,6,3,10,26,28,52,8,23,23,36,6,24,14,7,8,13,21
2019-02-20,Arizona State,Pac-12,Bobby Hurley,H,Stanford,Pac-12,Jerod Haase,W,80,62,27,52,9,21,17,27,7,33,13,3,4,12,24,21,56,2,21,18,29,11,32,10,5,2,12,26
2019-02-24,Arizona State,Pac-12,Bobby Hurley,H,California,Pac-12,Wyking Jones,W,69,59,23,55,7,21,16,21,11,34,12,7,2,10,12,20,54,9,20,10,12,9,29,11,6,5,14,16
2019-02-28,Arizona State,Pac-12,Bobby Hurley,A,Oregon,Pac-12,Dana Altman,L,51,79,17,53,3,24,14,26,8,23,7,5,4,14,16,30,61,9,25,10,16,10,39,14,9,1,15,22
2019-03-03,Arizona State,Pac-12,Bobby Hurley,A,Oregon State,Pac-12,Wayne Tinkle,W,74,71,25,53,8,20,16,25,6,27,12,7,3,7,24,22,56,6,22,21,27,12,39,14,4,7,13,20
2019-03-09,Arizona State,Pac-12,Bobby Hurley,A,Arizona,Pac-12,Sean Miller,W,72,64,25,51,5,16,17,25,2,30,13,7,4,15,22,20,48,5,19,19,27,3,29,12,4,1,16,23
2019-03-14,Arizona State,Pac-12,Bobby Hurley,N,UCLA,Pac-12,Steve Alford,W,83,72,30,61,6,16,17,26,12,35,11,7,2,10,17,25,56,10,25,12,17,6,29,9,3,4,13,22
2019-03-15,Arizona State,Pac-12,Bobby Hurley,N,Oregon,Pac-12,Dana Altman,L,75,79,22,55,8,18,23,31,9,35,13,4,7,14,20,28,67,10,26,13,24,11,33,13,8,10,8,23
2019-03-20,Arizona State,Pac-12,Bobby Hurley,N,St. John's (NY),Big East,Chris Mullin,W,74,65,22,49,5,12,25,33,5,39,12,5,2,20,18,22,69,8,31,13,23,12,35,9,11,1,16,22
2019-03-22,Arizona State,Pac-12,Bobby Hurley,N,Buffalo,MAC,Nate Oats,L,74,91,26,60,3,22,19,20,5,24,12,9,4,11,22,31,60,10,27,19,26,11,40,15,7,1,13,20
2018-11-06,Boston University,Patriot,Joe Jones,A,Northeastern,CAA,Bill Coen,W,77,74,29,59,6,16,13,22,12,34,10,7,1,10,21,25,56,6,25,18,24,8,30,12,5,1,10,20
2018-11-09,Boston University,Patriot,Joe Jones,H,Vermont,AEC,John Becker,L,72,78,27,61,5,17,13,15,5,30,14,2,0,11,19,27,60,8,29,16,22,8,34,14,5,5,7,16
2018-11-14,Boston University,Patriot,Joe Jones,A,Albany (NY),AEC,Will Brown,W,71,61,28,55,10,22,5,11,11,38,18,3,4,14,21,20,59,5,20,16,22,12,31,14,7,3,8,13
2018-11-17,Boston University,Patriot,Joe Jones,A,Eastern Michigan,MAC,Rob Murphy,L,62,80,24,51,6,17,8,18,6,22,15,8,1,15,17,31,59,7,16,11,12,10,34,12,9,7,13,19
2018-11-21,Boston University,Patriot,Joe Jones,A,Drexel,CAA,Zach Spiker,L,67,86,30,64,3,14,4,9,7,21,16,7,3,8,19,31,55,7,19,17,19,8,37,16,5,1,16,12
2018-11-23,Boston University,Patriot,Joe Jones,A,Rutgers,Big Ten,Steve Pikiell,L,44,54,18,54,3,23,5,8,4,28,9,4,2,16,20,18,56,5,22,13,22,13,43,5,7,2,16,15
2018-11-28,Boston University,Patriot,Joe Jones,A,New Hampshire,AEC,Bill Herrion,W,82,53,32,61,12,27,6,7,4,31,13,3,2,11,24,14,48,5,21,20,32,12,35,5,3,1,14,12
2018-12-01,Boston University,Patriot,Joe Jones,A,Elon,CAA,Matt Matheny,W,65,58,24,59,4,23,13,18,9,44,10,3,2,13,19,18,55,10,29,12,18,2,29,11,4,2,7,15
2018-12-04,Boston University,Patriot,Joe Jones,H,UMass-Lowell,AEC,Pat Duquette,W,79,60,31,58,4,13,13,17,9,35,14,7,3,18,18,25,58,2,16,8,13,7,25,11,9,2,18,16
2018-12-13,Boston University,Patriot,Joe Jones,A,Dartmouth,Ivy,David McLaughlin,L,68,78,29,54,5,14,5,7,1,19,10,7,2,9,13,30,59,14,30,4,8,9,32,19,2,3,13,12
2018-12-15,Boston University,Patriot,Joe Jones,H,Nicholls State,Southland,Austin Claunch,W,75,63,30,62,5,17,10,13,9,37,20,5,2,13,8,24,57,8,24,7,7,3,23,13,6,5,15,19
2018-12-21,Boston University,Patriot,Joe Jones,H,Bethune-Cookman,MEAC,Ryan Ridder,L,66,74,27,66,8,30,4,11,16,40,13,3,1,14,26,23,45,8,12,20,32,3,26,12,7,3,10,15
2019-01-02,Boston University,Patriot,Joe Jones,A,American,Patriot,Mike Brennan,L,74,86,29,53,4,14,12,18,8,24,15,7,1,15,21,33,54,5,17,15,20,5,24,12,7,3,14,20
2019-01-05,Boston University,Patriot,Joe Jones,H,Bucknell,Patriot,Nathan Davis,W,87,80,32,67,7,19,16,18,12,35,17,9,2,9,15,31,58,8,22,10,15,6,29,17,4,6,11,20
2019-01-09,Boston University,Patriot,Joe Jones,H,Army,Patriot,Jimmy Allen,L,82,86,33,62,7,18,9,12,5,34,15,2,5,13,20,31,62,11,26,13,22,5,28,13,5,3,9,15
2019-01-12,Boston University,Patriot,Joe Jones,A,Navy,Patriot,Ed DeChellis,W,75,69,26,53,6,24,17,22,8,25,19,8,3,12,14,27,56,7,19,8,13,8,27,16,3,1,16,23
2019-01-16,Boston University,Patriot,Joe Jones,A,Loyola (MD),Patriot,Tavaras Hardy,L,73,81,27,59,7,22,12,13,6,27,16,10,9,22,26,26,62,6,17,23,34,7,31,14,14,0,16,15
2019-01-19,Boston University,Patriot,Joe Jones,H,Colgate,Patriot,Matt Langel,L,56,77,20,54,7,24,9,10,8,29,11,3,1,12,16,28,56,7,19,14,18,9,34,12,7,4,6,15
2019-01-23,Boston University,Patriot,Joe Jones,N,American,Patriot,Mike Brennan,L,66,70,27,53,3,10,9,15,10,30,6,6,2,18,15,26,50,6,17,12,15,3,19,15,12,5,11,17
2019-01-26,Boston University,Patriot,Joe Jones,A,Lehigh,Patriot,Brett Reed,L,78,94,27,62,4,17,20,23,5,18,11,9,1,8,20,35,52,8,18,16,19,5,30,16,1,3,16,22
2019-01-30,Boston University,Patriot,Joe Jones,H,Holy Cross,Patriot,Bill Carmody,W,68,54,27,52,11,20,3,5,10,39,16,6,3,17,10,19,51,8,24,8,10,2,16,12,9,5,8,11
2019-02-02,Boston University,Patriot,Joe Jones,A,Colgate,Patriot,Matt Langel,W,76,68,27,53,7,18,15,18,6,24,14,6,1,6,20,23,47,8,21,14,16,7,25,15,0,4,16,19
2019-02-06,Boston University,Patriot,Joe Jones,H,Lafayette,Patriot,Fran O'Hanlon,L,72,79,29,67,7,17,7,11,12,32,10,2,2,6,14,31,57,10,23,7,13,6,30,15,2,7,7,13
2019-02-09,Boston University,Patriot,Joe Jones,A,Bucknell,Patriot,Nathan Davis,L,76,82,27,67,10,26,12,18,5,24,16,9,2,9,19,29,60,10,27,14,18,9,37,20,6,5,13,17
2019-02-13,Boston University,Patriot,Joe Jones,A,Army,Patriot,Jimmy Allen,L,61,71,25,57,6,21,5,10,5,24,10,8,3,12,15,26,49,7,18,12,15,3,31,16,5,0,12,11
2019-02-16,Boston University,Patriot,Joe Jones,H,Lehigh,Patriot,Brett Reed,L,79,84,30,67,12,26,7,15,9,30,16,9,1,10,24,27,51,10,22,20,26,5,37,11,6,3,16,16
2019-02-18,Boston University,Patriot,Joe Jones,A,Holy Cross,Patriot,Bill Carmody,W,70,60,26,55,14,27,4,10,10,31,18,5,3,9,15,24,52,4,19,8,9,6,25,15,6,5,8,18
2019-02-23,Boston University,Patriot,Joe Jones,H,Loyola (MD),Patriot,Tavaras Hardy,W,72,65,28,51,3,13,13,19,6,29,9,9,2,17,14,25,53,4,24,11,13,2,21,15,10,1,14,18
2019-02-27,Boston University,Patriot,Joe Jones,A,Lafayette,Patriot,Fran O'Hanlon,W,84,82,35,60,4,14,10,22,6,29,9,5,0,5,19,26,53,10,27,20,25,6,31,12,0,4,10,23
2019-03-02,Boston University,Patriot,Joe Jones,H,Navy,Patriot,Ed DeChellis,L,74,79,29,56,8,20,8,11,7,20,13,7,0,9,18,29,47,9,19,12,18,6,25,20,6,0,12,13
2019-03-05,Boston University,Patriot,Joe Jones,H,Loyola (MD),Patriot,Tavaras Hardy,W,71,63,25,46,6,14,15,20,4,27,15,8,3,12,9,25,56,10,28,3,4,5,22,12,8,2,14,20
2019-03-07,Boston University,Patriot,Joe Jones,A,Colgate,Patriot,Matt Langel,L,69,81,26,53,5,15,12,13,6,26,11,7,1,19,17,29,60,10,31,13,15,7,25,20,10,6,12,14
2018-11-06,Ball State,MAC,James Whitford,H,Indiana State,MVC,Greg Lansing,W,86,69,32,65,7,19,15,20,15,40,14,7,5,9,18,26,67,6,12,11,18,14,33,11,6,5,10,20
2018-11-10,Ball State,MAC,James Whitford,A,Purdue,Big Ten,Matt Painter,L,75,84,25,52,11,23,14,19,7,27,9,4,2,18,24,30,69,7,32,17,24,18,37,17,4,5,11,22
2018-11-15,Ball State,MAC,James Whitford,N,Virginia Tech,ACC,Buzz Williams,L,64,73,22,52,9,27,11,14,10,30,11,4,6,14,11,29,63,7,26,8,9,10,29,14,7,3,8,17
2018-11-16,Ball State,MAC,James Whitford,N,Alabama,SEC,Avery Johnson,L,61,79,22,49,3,12,14,22,4,27,11,5,8,15,18,33,65,7,19,6,9,7,30,22,4,5,14,22
2018-11-18,Ball State,MAC,James Whitford,N,Appalachian State,Sun Belt,Jim Fox,W,94,86,28,59,5,18,33,43,8,38,16,7,6,16,20,30,72,7,20,19,25,11,38,11,5,2,19,31
