Date,Team,Conference,Location,Opponent,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2005-09-02,Indiana,Big Ten,A,Central Michigan,W,20,13,17,35,276,3,45,109,0,9,9,10,78,0,1
2005-09-17,Indiana,Big Ten,H,Kentucky,W,38,14,17,22,135,4,60,305,1,5,15,9,80,0,0
2005-10-01,Indiana,Big Ten,A,Wisconsin,L,24,41,20,41,244,3,33,125,0,7,9,12,77,2,2
2005-10-08,Indiana,Big Ten,H,Illinois,W,36,13,22,35,198,4,47,205,1,11,11,6,46,2,1
2005-10-15,Indiana,Big Ten,A,Iowa,L,21,38,37,57,360,2,44,86,1,18,5,7,49,0,1
2005-10-22,Indiana,Big Ten,H,Ohio State,L,10,41,15,33,95,0,26,42,0,3,2,6,45,1,1
2005-10-29,Indiana,Big Ten,A,Michigan State,L,15,46,25,44,232,2,31,137,0,12,11,2,20,1,3
2005-11-05,Indiana,Big Ten,H,Minnesota,L,21,42,26,43,253,0,37,112,3,12,8,4,56,0,1
2005-11-12,Indiana,Big Ten,A,Michigan,L,14,41,13,30,147,2,28,63,0,8,1,8,73,0,1
2005-11-19,Indiana,Big Ten,H,Purdue,L,14,41,12,27,169,0,39,145,2,7,11,4,30,2,3
2005-09-05,Florida State,ACC,H,Miami (FL),W,10,7,8,26,74,0,33,96,1,5,4,7,70,1,1
2005-09-17,Florida State,ACC,A,Boston College,W,28,17,20,38,231,2,19,13,1,10,3,3,23,2,1
2005-10-01,Florida State,ACC,H,Syracuse,W,38,14,22,36,396,3,36,116,2,11,6,10,85,1,1
2005-10-08,Florida State,ACC,H,Wake Forest,W,41,24,24,37,395,3,36,192,2,17,9,8,64,0,0
2005-10-15,Florida State,ACC,A,Virginia,L,21,26,35,59,377,1,21,95,1,19,5,13,123,0,3
2005-10-22,Florida State,ACC,A,Duke,W,55,24,34,49,376,4,33,163,3,18,9,11,98,0,1
2005-10-29,Florida State,ACC,H,Maryland,W,35,27,27,37,264,1,33,136,3,11,9,9,91,0,2
2005-11-05,Florida State,ACC,H,North Carolina State,L,15,20,20,45,184,1,23,43,0,9,3,7,50,0,3
2005-11-12,Florida State,ACC,A,Clemson,L,14,35,13,34,124,0,32,102,0,7,4,7,45,0,2
2005-11-26,Florida State,ACC,A,Florida,L,7,34,24,42,285,1,28,49,0,12,4,7,55,2,2
2005-12-03,Florida State,ACC,N,Virginia Tech,W,27,22,21,35,225,1,24,47,1,9,3,12,114,0,0
2006-01-03,Florida State,ACC,N,Penn State,L,23,26,24,43,258,1,26,26,1,9,3,13,129,0,1
2005-09-10,Iowa State,Big 12,H,Iowa,W,23,3,14,24,154,1,55,169,1,8,13,3,24,0,1
2005-09-23,Iowa State,Big 12,A,Army,W,28,21,18,26,158,2,32,71,2,9,4,4,30,0,3
2005-10-01,Iowa State,Big 12,A,Nebraska,L,20,27,23,41,317,1,38,57,1,12,5,4,34,0,1
2005-10-08,Iowa State,Big 12,H,Baylor,L,13,23,19,31,210,0,38,110,1,12,6,3,30,2,1
2005-10-15,Iowa State,Big 12,A,Missouri,L,24,27,16,25,169,0,54,157,3,8,10,6,55,2,1
2005-10-22,Iowa State,Big 12,H,Oklahoma State,W,37,10,13,20,227,1,44,147,3,8,8,3,30,1,0
2005-10-29,Iowa State,Big 12,A,Texas A&M,W,42,14,20,32,371,4,50,178,2,15,12,7,54,0,0
2005-11-05,Iowa State,Big 12,H,Kansas State,W,45,17,16,23,194,3,53,221,3,7,11,13,109,1,0
2005-11-12,Iowa State,Big 12,H,Colorado,W,30,16,20,38,251,1,25,36,0,11,2,5,68,1,0
2005-11-26,Iowa State,Big 12,A,Kansas,L,21,24,18,34,257,2,36,56,1,12,3,4,32,0,1
2005-12-31,Iowa State,Big 12,N,Texas Christian,L,24,27,20,33,254,3,25,34,0,7,1,6,51,2,2
2005-09-01,Cincinnati,Big East,H,Eastern Michigan,W,28,26,17,26,176,2,55,293,2,10,16,6,46,1,0
2005-09-10,Cincinnati,Big East,A,Penn State,L,24,42,29,49,329,2,34,31,1,16,4,7,54,2,2
2005-09-28,Cincinnati,Big East,A,Miami (OH),L,16,44,27,46,248,1,27,66,1,14,3,10,103,0,5
2005-10-08,Cincinnati,Big East,A,Pitt,L,20,38,13,32,199,2,41,113,1,7,7,7,65,1,1
2005-10-15,Cincinnati,Big East,H,Connecticut,W,28,17,9,21,125,1,40,223,3,4,10,7,63,1,0
2005-10-22,Cincinnati,Big East,H,Louisville,L,22,46,20,41,235,3,50,149,0,15,12,6,60,2,1
2005-10-29,Cincinnati,Big East,A,Syracuse,W,22,16,16,25,150,1,47,182,1,8,15,2,20,0,0
2005-11-09,Cincinnati,Big East,H,West Virginia,L,0,38,21,29,207,0,33,62,0,8,6,4,28,2,2
2005-11-19,Cincinnati,Big East,A,South Florida,L,16,31,20,31,273,2,30,89,0,10,5,8,74,1,1
2005-11-26,Cincinnati,Big East,A,Rutgers,L,9,44,15,24,169,1,28,-23,0,8,5,4,10,1,0
2005-09-01,Arizona State,Pac-10,H,Temple,W,63,16,19,31,259,5,44,300,4,14,13,11,101,1,2
2005-09-10,Arizona State,Pac-10,H,LSU,L,31,35,35,56,461,4,25,99,0,21,5,6,31,1,0
2005-09-17,Arizona State,Pac-10,H,Northwestern,W,52,21,27,39,483,5,45,290,2,19,11,15,142,1,0
2005-09-24,Arizona State,Pac-10,A,Oregon State,W,42,24,21,38,380,4,32,95,2,13,6,9,91,0,0
2005-10-01,Arizona State,Pac-10,H,USC,L,28,38,26,45,347,2,32,68,1,16,4,5,50,0,5
2005-10-08,Arizona State,Pac-10,H,Oregon,L,17,31,31,56,277,2,25,53,0,15,4,7,56,0,2
2005-10-22,Arizona State,Pac-10,A,Stanford,L,35,45,29,41,402,3,42,126,2,20,6,11,100,0,1
2005-10-29,Arizona State,Pac-10,H,Washington,W,44,20,27,34,401,3,43,77,2,18,7,14,91,0,0
2005-11-05,Arizona State,Pac-10,A,Washington State,W,27,24,29,44,424,3,39,124,0,18,6,14,134,1,1
2005-11-12,Arizona State,Pac-10,A,UCLA,L,35,45,27,37,334,3,45,181,2,15,12,2,25,3,0
2005-11-25,Arizona State,Pac-10,H,Arizona,W,23,20,18,37,246,0,30,123,1,11,8,9,59,0,0
2005-12-27,Arizona State,Pac-10,H,Rutgers,W,45,40,23,35,467,4,45,212,2,21,11,11,102,2,0
2005-09-04,Syracuse,Big East,H,West Virginia,L,7,15,15,31,85,0,26,18,1,3,3,11,71,0,2
2005-09-10,Syracuse,Big East,H,Buffalo,W,31,0,10,22,139,0,55,348,4,7,12,7,57,0,0
2005-09-17,Syracuse,Big East,H,Virginia,L,24,27,17,26,172,1,36,80,2,9,4,1,15,0,0
2005-10-01,Syracuse,Big East,A,Florida State,L,14,38,14,25,189,1,31,45,1,8,3,5,40,3,1
2005-10-07,Syracuse,Big East,A,Connecticut,L,7,26,10,31,125,1,34,148,0,5,7,6,60,1,2
2005-10-15,Syracuse,Big East,H,Rutgers,L,9,31,14,28,173,0,37,65,0,6,4,6,55,5,0
2005-10-22,Syracuse,Big East,A,Pitt,L,17,34,9,26,89,1,34,113,0,5,5,9,61,1,4
2005-10-29,Syracuse,Big East,H,Cincinnati,L,16,22,14,26,285,0,40,52,2,9,5,2,20,1,0
2005-11-12,Syracuse,Big East,H,South Florida,L,0,27,8,26,65,0,37,117,0,3,9,6,51,0,3
2005-11-19,Syracuse,Big East,A,Notre Dame,L,10,34,9,22,78,1,38,143,0,5,4,8,46,0,1
2005-11-26,Syracuse,Big East,A,Louisville,L,17,41,19,41,259,1,28,43,1,11,2,6,76,1,2
2005-09-03,Penn State,Big Ten,H,South Florida,W,23,13,9,15,90,0,39,264,2,4,11,5,35,2,1
2005-09-10,Penn State,Big Ten,H,Cincinnati,W,42,24,15,22,245,3,37,148,3,10,7,4,44,2,1
2005-09-17,Penn State,Big Ten,H,Central Michigan,W,40,3,22,36,381,4,31,138,1,14,9,4,29,2,1
2005-09-24,Penn State,Big Ten,A,Northwestern,W,34,29,17,36,271,3,27,209,1,14,7,5,50,1,3
2005-10-01,Penn State,Big Ten,H,Minnesota,W,44,14,13,32,175,0,59,364,5,8,24,3,15,0,0
2005-10-08,Penn State,Big Ten,H,Ohio State,W,17,10,11,20,78,0,37,117,2,5,6,5,29,0,0
2005-10-15,Penn State,Big Ten,A,Michigan,L,25,27,19,34,239,0,38,181,2,8,9,6,35,1,1
2005-10-22,Penn State,Big Ten,A,Illinois,W,63,10,12,20,217,4,46,221,3,9,10,4,35,0,0
2005-10-29,Penn State,Big Ten,H,Purdue,W,33,15,13,29,213,0,55,303,3,9,17,4,30,2,0
2005-11-05,Penn State,Big Ten,H,Wisconsin,W,35,14,13,28,238,2,47,282,3,8,15,5,53,0,2
2005-11-19,Penn State,Big Ten,A,Michigan State,W,31,22,10,20,105,1,39,188,2,6,10,4,24,1,0
2006-01-03,Penn State,Big Ten,N,Florida State,W,26,23,21,39,253,1,48,138,2,11,10,8,43,1,1
2005-09-10,California,Pac-10,A,Washington,W,56,17,17,27,271,4,39,286,3,12,13,6,65,0,1
2005-09-17,California,Pac-10,H,Illinois,W,35,20,8,18,121,1,35,294,3,6,12,7,57,0,0
2005-09-23,California,Pac-10,A,New Mexico State,W,41,13,17,26,284,1,45,311,5,13,14,7,60,0,0
2005-10-01,California,Pac-10,H,Arizona,W,28,0,14,21,137,2,44,194,2,5,10,5,39,1,1
2005-10-08,California,Pac-10,A,UCLA,L,40,47,18,35,215,2,41,330,2,9,15,8,66,0,1
2005-10-15,California,Pac-10,H,Oregon State,L,20,23,14,40,240,2,34,75,1,11,4,5,65,3,2
2005-10-22,California,Pac-10,H,Washington State,W,42,38,19,35,274,4,48,274,1,10,14,4,40,1,2
2005-11-05,California,Pac-10,A,Oregon,L,20,27,10,26,88,0,39,213,2,5,8,5,40,1,3
2005-11-12,California,Pac-10,H,USC,L,10,35,13,23,132,0,31,167,1,7,8,7,58,2,4
2005-11-19,California,Pac-10,A,Stanford,W,27,3,11,19,139,2,43,226,2,5,12,1,5,0,1
2005-12-22,California,Pac-10,N,Brigham Young,W,35,28,16,23,228,2,43,241,3,7,16,9,85,0,0
2005-09-10,Stanford,Pac-10,A,Navy,W,41,38,21,33,235,1,35,181,3,11,10,3,35,1,0
2005-10-01,Stanford,Pac-10,H,Oregon,L,20,44,16,29,156,1,27,64,0,4,7,8,64,1,2
2005-10-08,Stanford,Pac-10,A,Washington State,W,24,21,19,29,257,3,47,218,0,13,13,8,70,0,0
2005-10-15,Stanford,Pac-10,A,Arizona,W,20,16,16,26,137,2,32,58,0,6,5,7,36,0,0
2005-10-22,Stanford,Pac-10,H,Arizona State,W,45,35,19,27,303,3,33,66,2,13,4,5,35,0,0
2005-10-29,Stanford,Pac-10,H,UCLA,L,27,30,18,25,169,2,46,140,1,10,8,9,87,0,0
2005-11-05,Stanford,Pac-10,A,USC,L,21,51,25,41,279,1,35,141,2,14,8,6,33,2,3
2005-11-12,Stanford,Pac-10,A,Oregon State,W,20,17,18,33,234,2,40,68,0,10,3,6,45,1,2
2005-11-19,Stanford,Pac-10,H,California,L,3,27,24,37,228,0,37,16,0,15,3,2,30,1,0
2005-11-26,Stanford,Pac-10,H,Notre Dame,L,31,38,23,36,347,3,25,-11,0,12,2,2,8,0,0
2005-09-01,Washington State,Pac-10,H,Idaho,W,38,26,17,29,230,3,35,206,2,9,7,9,103,1,2
2005-09-09,Washington State,Pac-10,A,Nevada,W,55,21,19,32,287,4,43,247,1,12,13,6,48,1,0
2005-10-01,Washington State,Pac-10,A,Oregon State,L,33,44,31,59,531,1,38,107,3,21,8,8,67,1,4
2005-10-08,Washington State,Pac-10,H,Stanford,L,21,24,13,26,161,1,37,246,2,8,10,6,45,0,2
2005-10-15,Washington State,Pac-10,H,UCLA,L,41,44,19,33,169,2,42,330,3,11,13,8,96,1,0
2005-10-22,Washington State,Pac-10,A,California,L,38,42,18,39,423,5,38,178,0,13,6,2,10,0,2
2005-10-29,Washington State,Pac-10,A,USC,L,13,55,13,25,89,0,33,195,2,6,7,4,28,2,0
2005-11-05,Washington State,Pac-10,H,Arizona State,L,24,27,21,35,283,1,42,223,2,15,9,10,107,1,1
2005-11-12,Washington State,Pac-10,H,Oregon,L,31,34,22,33,283,3,37,172,1,12,9,8,95,1,2
2005-11-19,Washington State,Pac-10,A,Washington,W,26,22,21,35,283,2,47,224,1,13,11,4,40,1,0
2005-09-03,Illinois,Big Ten,H,Rutgers,W,33,30,24,34,233,3,48,204,1,12,11,6,39,1,2
2005-09-10,Illinois,Big Ten,H,San Jose State,W,40,19,20,29,249,0,53,243,4,12,13,8,46,0,1
2005-09-17,Illinois,Big Ten,A,California,L,20,35,21,37,228,0,43,109,2,10,6,5,30,0,0
2005-09-24,Illinois,Big Ten,H,Michigan State,L,14,61,16,30,148,2,33,123,0,11,6,2,39,1,1
2005-10-01,Illinois,Big Ten,A,Iowa,L,7,35,32,44,233,1,33,141,0,12,9,5,50,0,1
2005-10-08,Illinois,Big Ten,A,Indiana,L,13,36,22,39,230,1,35,113,0,10,7,5,50,1,2
2005-10-22,Illinois,Big Ten,H,Penn State,L,10,63,18,31,133,1,37,111,0,3,11,10,83,1,2
2005-10-29,Illinois,Big Ten,H,Wisconsin,L,24,41,20,40,277,2,38,261,1,12,15,9,75,0,1
2005-11-05,Illinois,Big Ten,A,Ohio State,L,2,40,18,24,92,0,33,68,0,3,6,4,21,0,0
2005-11-12,Illinois,Big Ten,A,Purdue,L,3,37,11,28,97,0,42,168,0,3,9,11,96,1,3
2005-11-19,Illinois,Big Ten,H,Northwestern,L,21,38,20,35,241,2,43,199,1,11,13,4,28,0,1
2005-09-03,Georgia,SEC,H,Boise State,W,48,13,22,33,394,5,33,180,1,13,9,8,65,1,0
2005-09-10,Georgia,SEC,H,South Carolina,W,17,15,8,17,112,0,49,238,2,5,13,9,90,0,2
2005-09-17,Georgia,SEC,H,Louisiana-Monroe,W,44,7,16,24,263,1,29,280,3,9,12,11,99,2,0
2005-09-24,Georgia,SEC,A,Mississippi State,W,23,10,21,36,312,2,34,94,0,16,3,5,38,1,0
2005-10-08,Georgia,SEC,A,Tennessee,W,27,14,16,27,207,0,42,198,2,9,12,4,35,1,1
2005-10-15,Georgia,SEC,A,Vanderbilt,W,34,17,15,32,298,3,34,148,1,11,6,7,74,0,1
2005-10-22,Georgia,SEC,H,Arkansas,W,23,20,11,19,165,1,30,52,1,9,2,4,20,1,1
2005-10-29,Georgia,SEC,N,Florida,L,10,14,9,22,109,1,42,177,0,6,11,3,35,0,1
2005-11-12,Georgia,SEC,H,Auburn,L,30,31,20,36,304,2,31,142,1,13,8,7,59,2,0
2005-11-19,Georgia,SEC,H,Kentucky,W,45,13,22,38,226,5,31,169,1,14,6,6,60,0,0
2005-11-26,Georgia,SEC,A,Georgia Tech,W,14,7,15,34,198,1,30,68,1,9,4,7,57,0,1
2005-12-03,Georgia,SEC,N,LSU,W,34,14,6,12,112,2,42,138,1,4,10,2,15,0,0
2006-01-02,Georgia,SEC,N,West Virginia,L,35,38,20,33,277,3,28,224,2,14,10,4,50,3,0
2005-09-03,Maryland,ACC,N,Navy,W,23,20,19,30,217,1,40,210,1,12,16,2,20,0,2
2005-09-10,Maryland,ACC,H,Clemson,L,24,28,18,28,288,2,38,56,1,13,4,8,98,1,1
2005-09-17,Maryland,ACC,H,West Virginia,L,19,31,20,31,291,2,29,50,0,12,2,4,30,1,0
2005-09-24,Maryland,ACC,A,Wake Forest,W,22,12,12,22,169,0,46,162,1,7,11,4,45,1,1
2005-10-01,Maryland,ACC,H,Virginia,W,45,33,25,33,320,2,46,250,4,16,15,5,31,0,2
2005-10-08,Maryland,ACC,A,Temple,W,38,7,22,35,252,0,46,220,5,11,13,5,34,1,1
2005-10-20,Maryland,ACC,H,Virginia Tech,L,9,28,14,30,158,1,33,96,0,5,8,5,49,0,2
2005-10-29,Maryland,ACC,A,Florida State,L,27,35,16,30,206,2,33,126,1,10,6,4,40,1,1
2005-11-12,Maryland,ACC,A,North Carolina,W,33,30,19,31,374,3,49,150,1,14,9,4,35,0,2
2005-11-19,Maryland,ACC,H,Boston College,L,16,31,25,46,230,1,39,133,1,15,8,1,10,1,3
2005-11-26,Maryland,ACC,A,North Carolina State,L,14,20,20,35,235,1,33,30,1,13,3,14,93,2,2
2005-09-01,Idaho,WAC,A,Washington State,L,26,38,19,32,180,2,41,86,1,9,7,7,54,1,0
2005-09-10,Idaho,WAC,A,Nevada-Las Vegas,L,31,34,19,31,390,3,30,100,1,15,5,11,105,1,1
2005-09-17,Idaho,WAC,A,Washington,L,6,34,20,30,190,0,31,-4,0,10,2,10,83,0,2
2005-09-24,Idaho,WAC,H,Hawaii,L,0,24,8,25,112,0,21,41,0,6,2,7,75,0,1
2005-10-01,Idaho,WAC,H,Utah State,W,27,13,20,25,238,1,41,101,1,14,6,11,113,2,1
2005-10-08,Idaho,WAC,A,Nevada,L,14,62,25,49,275,2,23,38,0,15,1,8,70,1,1
2005-10-22,Idaho,WAC,H,Fresno State,L,10,40,18,30,121,0,35,89,1,7,3,2,26,1,1
2005-10-29,Idaho,WAC,A,New Mexico State,W,38,37,35,54,489,4,33,93,0,17,4,13,127,1,2
2005-11-12,Idaho,WAC,H,Louisiana Tech,L,38,41,27,51,343,2,27,81,0,12,8,9,89,1,3
2005-11-19,Idaho,WAC,A,Boise State,L,35,70,34,62,357,3,30,72,2,18,4,7,44,1,3
2005-11-26,Idaho,WAC,A,San Jose State,L,18,26,14,34,135,0,38,165,2,9,6,10,68,0,4
2005-09-03,Oklahoma,Big 12,H,Texas Christian,L,10,17,13,31,128,0,36,97,1,6,7,6,46,3,1
2005-09-10,Oklahoma,Big 12,H,Tulsa,W,31,15,5,13,42,0,45,227,3,3,10,8,72,0,2
2005-09-17,Oklahoma,Big 12,A,UCLA,L,24,41,20,29,241,0,45,157,3,12,10,7,55,3,0
2005-10-01,Oklahoma,Big 12,H,Kansas State,W,43,21,12,22,139,1,44,232,4,6,11,9,91,0,0
2005-10-08,Oklahoma,Big 12,N,Texas,L,12,45,12,33,94,1,33,77,0,4,7,6,50,1,1
2005-10-15,Oklahoma,Big 12,A,Kansas,W,19,3,17,32,210,1,49,96,0,11,4,12,94,1,2
2005-10-22,Oklahoma,Big 12,H,Baylor,W,37,30,24,42,269,1,53,205,3,15,12,7,48,2,2
2005-10-29,Oklahoma,Big 12,A,Nebraska,W,31,24,14,28,157,0,45,180,3,8,10,4,26,0,0
2005-11-12,Oklahoma,Big 12,H,Texas A&M,W,36,30,20,29,298,1,48,211,4,14,13,7,60,2,1
2005-11-19,Oklahoma,Big 12,A,Texas Tech,L,21,23,12,26,118,1,45,162,2,6,11,10,93,0,0
2005-11-26,Oklahoma,Big 12,H,Oklahoma State,W,42,14,13,21,206,3,43,354,3,7,10,16,155,0,1
2005-12-29,Oklahoma,Big 12,N,Oregon,W,17,14,17,30,229,1,40,132,1,11,8,10,70,1,1
2005-09-04,Louisville,Big East,A,Kentucky,W,31,24,19,27,179,0,46,209,4,10,11,5,35,0,0
2005-09-17,Louisville,Big East,H,Oregon State,W,63,27,21,25,428,6,25,125,2,16,7,7,64,0,1
2005-09-24,Louisville,Big East,A,South Florida,L,14,45,29,47,389,0,33,104,2,16,6,15,118,2,1
2005-10-01,Louisville,Big East,H,Florida Atlantic,W,61,10,15,24,282,1,41,326,7,11,14,9,107,0,1
2005-10-08,Louisville,Big East,H,North Carolina,W,69,14,18,24,307,4,38,144,3,10,10,7,60,0,0
2005-10-15,Louisville,Big East,A,West Virginia,L,44,46,31,49,277,2,44,182,4,16,10,9,81,0,1
2005-10-22,Louisville,Big East,A,Cincinnati,W,46,22,21,27,303,2,32,244,5,12,13,8,68,3,0
2005-11-03,Louisville,Big East,H,Pitt,W,42,20,21,31,247,0,49,220,3,12,13,6,50,2,0
2005-11-11,Louisville,Big East,H,Rutgers,W,56,5,23,31,339,3,43,161,5,13,9,8,67,1,0
2005-11-26,Louisville,Big East,H,Syracuse,W,41,17,17,29,285,2,40,220,3,8,10,3,21,2,2
2005-12-03,Louisville,Big East,A,Connecticut,W,30,20,16,25,271,1,51,200,3,9,12,10,96,1,1
2006-01-02,Louisville,Big East,N,Virginia Tech,L,24,35,15,37,216,3,30,127,0,9,8,5,49,1,3
2005-09-10,Arkansas,SEC,H,Vanderbilt,L,24,28,17,30,204,2,43,194,1,8,12,9,88,0,1
2005-09-17,Arkansas,SEC,A,USC,L,17,70,12,26,129,2,52,197,0,9,11,7,48,0,2
2005-09-24,Arkansas,SEC,A,Alabama,L,13,24,11,27,81,0,40,237,1,4,9,7,40,1,1
2005-10-08,Arkansas,SEC,H,Louisiana-Monroe,W,44,15,12,20,119,1,49,321,5,8,18,7,55,1,1
2005-10-15,Arkansas,SEC,H,Auburn,L,17,34,17,28,174,0,30,148,2,7,7,4,40,1,1
2005-10-22,Arkansas,SEC,A,Georgia,L,20,23,11,20,116,0,49,216,2,5,10,10,59,1,1
2005-11-05,Arkansas,SEC,H,South Carolina,L,10,14,12,24,137,1,48,219,0,4,12,7,77,0,1
2005-11-12,Arkansas,SEC,A,Ole Miss,W,28,17,17,24,175,3,40,89,0,14,2,7,43,2,0
2005-11-19,Arkansas,SEC,H,Mississippi State,W,44,10,14,26,132,2,45,247,2,5,13,10,91,0,2
2005-11-25,Arkansas,SEC,A,LSU,L,17,19,14,30,206,1,34,35,1,8,2,6,48,0,1
2005-09-03,Washington,Pac-10,H,Air Force,L,17,20,19,27,242,1,34,129,1,13,5,5,41,0,0
2005-09-10,Washington,Pac-10,H,California,L,17,56,22,39,301,2,27,68,0,11,5,8,74,0,1
2005-09-17,Washington,Pac-10,H,Idaho,W,34,6,10,18,148,1,39,192,3,5,8,4,25,1,1
2005-09-24,Washington,Pac-10,H,Notre Dame,L,17,36,19,40,408,1,22,41,1,16,2,3,25,2,1
2005-10-01,Washington,Pac-10,A,UCLA,L,17,21,14,28,188,0,41,213,2,7,9,8,55,2,0
2005-10-15,Washington,Pac-10,A,Oregon,L,21,45,15,28,117,2,35,121,1,7,5,7,60,0,1
2005-10-22,Washington,Pac-10,H,USC,L,24,51,21,29,270,1,35,59,1,13,3,6,35,2,0
2005-10-29,Washington,Pac-10,A,Arizona State,L,20,44,10,26,185,0,40,213,2,8,10,5,25,2,2
2005-11-05,Washington,Pac-10,H,Oregon State,L,10,18,16,42,207,1,27,19,0,12,2,5,41,2,1
2005-11-12,Washington,Pac-10,A,Arizona,W,38,14,10,19,157,1,52,333,3,4,16,9,95,0,1
2005-11-19,Washington,Pac-10,H,Washington State,L,22,26,14,28,228,2,28,99,1,8,4,8,80,1,0
2005-09-10,Southern Mississippi,CUSA,A,Alabama,L,21,30,15,30,190,2,23,9,0,8,2,11,109,0,1
2005-10-01,Southern Mississippi,CUSA,A,East Carolina,W,33,7,23,35,324,2,42,169,1,14,8,3,30,1,0
2005-10-08,Southern Mississippi,CUSA,H,Tulsa,L,17,34,12,30,132,0,16,37,1,8,2,10,73,0,4
2005-10-15,Southern Mississippi,CUSA,H,UCF,W,52,31,24,39,278,5,31,73,1,12,4,6,44,0,1
2005-10-21,Southern Mississippi,CUSA,A,UAB,W,37,28,18,33,247,3,36,177,1,12,6,5,33,0,0
2005-10-29,Southern Mississippi,CUSA,A,North Carolina State,L,17,21,15,35,177,1,31,69,1,7,5,5,40,1,0
2005-11-08,Southern Mississippi,CUSA,A,Marshall,W,27,24,17,28,224,1,40,159,2,10,7,5,41,1,1
2005-11-13,Southern Mississippi,CUSA,A,Houston,L,24,27,23,45,295,2,26,24,1,12,4,4,55,1,1
2005-11-19,Southern Mississippi,CUSA,H,Memphis,L,22,24,22,40,297,2,26,94,1,12,4,6,34,0,2
2005-11-26,Southern Mississippi,CUSA,H,Tulane,W,26,7,18,30,276,1,38,136,1,9,6,5,30,0,0
2005-12-20,Southern Mississippi,CUSA,N,Arkansas State,W,31,19,17,32,253,2,50,192,2,11,12,6,57,2,0
2005-09-10,Utah State,WAC,A,Utah,L,7,31,12,25,95,0,38,163,1,5,11,5,35,1,1
2005-09-24,Utah State,WAC,H,Nevada-Las Vegas,W,31,24,21,29,222,2,34,61,1,12,5,12,136,1,0
2005-10-01,Utah State,WAC,A,Idaho,L,13,27,14,27,157,1,34,136,1,8,8,5,51,0,3
2005-10-08,Utah State,WAC,H,San Jose State,W,24,17,17,26,200,2,44,84,0,8,6,6,35,1,0
2005-10-15,Utah State,WAC,A,Fresno State,L,21,53,14,24,158,1,36,44,2,7,4,7,88,2,1
2005-10-22,Utah State,WAC,H,Boise State,L,21,45,17,31,211,3,39,84,0,8,9,2,15,1,0
2005-10-29,Utah State,WAC,A,Alabama,L,3,35,13,30,159,0,41,150,0,7,10,4,24,0,1
2005-11-05,Utah State,WAC,H,Louisiana Tech,L,17,27,27,44,372,0,38,106,2,16,5,6,70,4,0
2005-11-12,Utah State,WAC,A,Hawaii,L,23,50,17,24,218,1,44,153,2,7,6,9,105,1,0
2005-11-19,Utah State,WAC,H,Nevada,L,24,30,19,27,226,2,39,93,0,11,6,7,65,0,1
2005-11-26,Utah State,WAC,A,New Mexico State,W,24,21,14,20,182,2,50,213,1,7,14,6,54,0,1
2005-09-03,Missouri,Big 12,H,Arkansas State,W,44,17,33,48,340,4,41,317,2,10,18,10,65,2,1
2005-09-10,Missouri,Big 12,H,New Mexico,L,35,45,32,55,248,1,50,242,3,14,15,4,16,1,2
2005-09-17,Missouri,Big 12,H,Troy,W,52,21,26,37,211,1,49,303,4,13,12,10,88,0,0
2005-10-01,Missouri,Big 12,H,Texas,L,20,51,21,39,191,0,47,139,3,10,14,5,31,2,1
2005-10-08,Missouri,Big 12,A,Oklahoma State,W,38,31,22,29,223,2,49,326,3,12,14,9,111,1,0
2005-10-15,Missouri,Big 12,H,Iowa State,W,27,24,24,35,230,1,37,88,0,11,7,6,61,2,1
2005-10-22,Missouri,Big 12,H,Nebraska,W,41,24,22,38,246,1,49,277,4,12,10,5,43,1,1
2005-10-29,Missouri,Big 12,A,Kansas,L,3,13,15,39,147,0,30,33,0,8,6,9,92,1,1
2005-11-05,Missouri,Big 12,A,Colorado,L,12,41,27,44,217,1,30,59,0,12,6,5,65,1,1
2005-11-12,Missouri,Big 12,H,Baylor,W,31,16,9,23,72,0,50,298,3,4,9,6,70,1,1
2005-11-19,Missouri,Big 12,A,Kansas State,L,28,36,23,39,268,3,40,178,1,10,8,9,76,1,1
2005-12-30,Missouri,Big 12,N,South Carolina,W,38,31,23,43,301,1,40,203,3,11,10,8,87,1,1
2005-09-03,Wisconsin,Big Ten,H,Bowling Green State,W,56,42,8,10,116,1,63,388,7,4,23,9,72,0,1
2005-09-10,Wisconsin,Big Ten,H,Temple,W,65,0,15,25,229,4,53,263,4,11,15,3,30,1,0
2005-09-17,Wisconsin,Big Ten,A,North Carolina,W,14,5,14,23,138,0,52,166,2,5,11,8,74,1,0
2005-09-24,Wisconsin,Big Ten,H,Michigan,W,23,20,15,32,147,0,43,140,2,9,12,6,50,0,1
2005-10-01,Wisconsin,Big Ten,H,Indiana,W,41,24,13,24,274,3,38,103,1,13,5,6,50,0,2
2005-10-08,Wisconsin,Big Ten,A,Northwestern,L,48,51,24,32,326,4,41,189,2,17,9,5,29,0,2
2005-10-15,Wisconsin,Big Ten,A,Minnesota,W,38,34,15,26,235,1,36,131,3,11,7,5,49,1,0
2005-10-22,Wisconsin,Big Ten,H,Purdue,W,31,20,15,27,217,2,36,63,0,10,5,1,10,1,1
2005-10-29,Wisconsin,Big Ten,A,Illinois,W,41,24,14,23,225,1,50,239,5,8,14,6,53,0,0
