Date,Team,Conference,Location,Opponent,Result,Points,OppponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2016-10-21,Oregon,Pac-12,A,California,L,49,52,22,40,258,6,45,192,1,13,9,14,134,0,1
2016-10-29,Oregon,Pac-12,H,Arizona State,W,54,35,31,42,489,4,46,245,2,16,14,9,73,1,0
2016-11-05,Oregon,Pac-12,A,USC,L,20,45,20,37,203,1,30,85,2,9,7,7,43,0,0
2016-11-12,Oregon,Pac-12,H,Stanford,L,27,52,21,30,274,2,45,226,2,11,10,8,77,2,2
2016-11-19,Oregon,Pac-12,A,Utah,W,30,28,30,43,324,3,43,251,1,17,10,5,37,1,0
2016-11-26,Oregon,Pac-12,A,Oregon State,L,24,34,17,29,213,2,30,171,1,9,9,6,75,1,0
2016-09-01,Tennessee,SEC,H,Appalachian State,W,20,13,16,29,192,1,43,127,1,10,9,6,55,1,1
2016-09-10,Tennessee,SEC,N,Virginia Tech,W,45,24,10,19,91,3,46,239,3,4,9,6,60,0,1
2016-09-17,Tennessee,SEC,H,Ohio,W,28,19,19,27,203,2,42,201,2,10,13,9,94,0,1
2016-09-24,Tennessee,SEC,H,Florida,W,38,28,16,33,319,4,46,179,1,13,7,5,40,0,2
2016-10-01,Tennessee,SEC,A,Georgia,W,34,31,16,26,230,3,38,127,1,8,10,2,25,2,1
2016-10-08,Tennessee,SEC,A,Texas A&M,L,38,45,29,48,402,2,51,282,3,16,12,12,84,5,2
2016-10-15,Tennessee,SEC,H,Alabama,L,10,49,18,31,131,0,32,32,1,8,2,1,10,0,1
2016-10-29,Tennessee,SEC,A,South Carolina,L,21,24,12,27,161,1,37,136,1,5,9,9,87,1,2
2016-11-12,Tennessee,SEC,H,Kentucky,W,49,36,11,18,223,3,41,376,4,10,17,9,64,2,1
2016-11-19,Tennessee,SEC,H,Missouri,W,63,37,15,22,223,3,45,386,5,10,12,5,45,0,0
2016-11-26,Tennessee,SEC,A,Vanderbilt,L,34,45,31,34,340,2,33,176,2,16,10,4,35,2,0
2016-12-30,Tennessee,SEC,N,Nebraska,W,38,24,23,38,291,1,38,230,4,12,12,6,65,1,0
2016-09-02,Colorado State,MWC,N,Colorado,L,7,44,12,29,63,1,35,162,0,5,7,2,15,2,2
2016-09-10,Colorado State,MWC,H,UTSA,W,23,14,8,23,108,0,47,220,2,6,11,7,70,0,0
2016-09-24,Colorado State,MWC,A,Minnesota,L,24,31,16,31,211,1,48,158,2,9,12,3,25,1,1
2016-10-01,Colorado State,MWC,H,Wyoming,L,17,38,23,42,370,1,33,111,1,15,5,6,37,1,1
2016-10-08,Colorado State,MWC,H,Utah State,W,31,24,17,32,240,2,47,224,2,9,12,8,79,0,0
2016-10-15,Colorado State,MWC,A,Boise State,L,23,28,17,31,189,2,36,184,1,6,13,6,30,0,0
2016-10-22,Colorado State,MWC,A,Nevada-Las Vegas,W,42,23,21,28,237,2,50,230,4,11,15,4,21,1,0
2016-11-05,Colorado State,MWC,H,Fresno State,W,37,0,18,25,237,2,48,257,3,13,13,7,80,0,0
2016-11-12,Colorado State,MWC,A,Air Force,L,46,49,22,29,374,2,35,185,3,12,9,3,35,1,1
2016-11-19,Colorado State,MWC,H,New Mexico,W,49,31,9,10,164,2,42,412,5,7,15,8,70,0,0
2016-11-26,Colorado State,MWC,A,San Diego State,W,63,31,11,16,216,5,46,291,3,10,13,6,65,0,0
2016-12-22,Colorado State,MWC,N,Idaho,L,50,61,21,36,445,5,30,155,2,14,7,10,92,1,2
2016-09-17,Michigan State,Big Ten,A,Notre Dame,W,36,28,19,26,241,2,52,260,3,12,9,3,45,0,1
2016-09-24,Michigan State,Big Ten,H,Wisconsin,L,6,30,20,43,250,0,27,75,0,15,4,5,35,1,3
2016-10-01,Michigan State,Big Ten,A,Indiana,L,21,24,21,35,263,3,41,175,0,10,10,11,98,1,0
2016-10-08,Michigan State,Big Ten,H,Brigham Young,L,14,31,13,21,121,0,32,85,2,7,5,4,39,0,1
2016-10-15,Michigan State,Big Ten,H,Northwestern,L,40,54,27,42,424,4,23,51,0,15,3,5,34,1,1
2016-10-22,Michigan State,Big Ten,A,Maryland,L,17,28,11,24,156,0,44,270,2,9,13,7,84,1,1
2016-10-29,Michigan State,Big Ten,H,Michigan,L,23,32,13,28,184,2,42,217,1,7,12,7,57,0,1
2016-11-05,Michigan State,Big Ten,A,Illinois,L,27,31,29,47,315,1,43,175,1,17,11,10,89,1,0
2016-11-12,Michigan State,Big Ten,H,Rutgers,W,49,0,12,19,163,3,50,277,3,6,13,5,40,0,0
2016-11-19,Michigan State,Big Ten,H,Ohio State,L,16,17,8,21,127,1,35,207,1,4,9,6,60,0,2
2016-11-26,Michigan State,Big Ten,A,Penn State,L,12,45,25,46,234,0,42,109,0,14,11,4,23,1,0
2016-09-03,Boston College,ACC,N,Georgia Tech,L,14,17,11,17,144,0,37,176,2,6,7,7,39,2,1
2016-09-10,Boston College,ACC,A,Massachusetts,W,26,7,12,22,191,2,41,153,1,8,6,5,45,0,1
2016-09-17,Boston College,ACC,A,Virginia Tech,L,0,49,9,29,80,0,28,44,0,4,2,12,93,1,1
2016-10-01,Boston College,ACC,H,Buffalo,W,35,3,15,27,258,2,57,142,3,10,10,4,28,2,0
2016-10-07,Boston College,ACC,H,Clemson,L,10,56,12,24,96,1,48,155,0,7,7,6,52,1,1
2016-10-22,Boston College,ACC,H,Syracuse,L,20,28,7,20,64,0,40,223,1,4,8,8,66,1,1
2016-10-29,Boston College,ACC,A,North Carolina State,W,21,14,19,34,218,1,44,168,1,11,7,6,44,1,1
2016-11-05,Boston College,ACC,H,Louisville,L,7,52,14,25,150,1,37,57,0,6,3,6,70,2,1
2016-11-11,Boston College,ACC,A,Florida State,L,7,45,4,13,50,0,35,96,1,2,4,6,50,0,0
2016-11-19,Boston College,ACC,H,Connecticut,W,30,0,14,19,183,1,52,154,1,7,8,9,73,0,0
2016-11-26,Boston College,ACC,A,Wake Forest,W,17,14,10,23,74,1,39,93,1,6,4,8,55,1,0
2016-12-26,Boston College,ACC,N,Maryland,W,36,30,11,23,171,3,52,177,1,7,8,6,46,1,1
2016-09-05,Ole Miss,SEC,N,Florida State,L,34,45,21,39,313,4,25,67,1,12,6,8,74,1,3
2016-09-17,Ole Miss,SEC,H,Alabama,L,43,48,26,40,421,3,33,101,1,17,4,6,65,2,0
2016-09-24,Ole Miss,SEC,H,Georgia,W,45,14,21,30,330,3,31,180,2,12,9,4,25,0,1
2016-10-01,Ole Miss,SEC,H,Memphis,W,48,28,30,44,361,1,44,263,4,20,14,6,65,0,1
2016-10-15,Ole Miss,SEC,A,Arkansas,L,30,34,18,39,253,1,31,150,3,13,6,4,45,0,1
2016-10-22,Ole Miss,SEC,A,LSU,L,21,38,20,33,218,1,36,107,1,11,5,4,30,0,2
2016-10-29,Ole Miss,SEC,H,Auburn,L,29,40,36,59,465,3,31,105,0,26,5,6,35,0,1
2016-11-05,Ole Miss,SEC,H,Georgia Southern,W,37,27,17,28,245,1,45,196,3,9,12,6,65,0,1
2016-11-12,Ole Miss,SEC,A,Texas A&M,W,29,28,25,42,338,2,47,152,1,15,12,4,20,1,1
2016-11-19,Ole Miss,SEC,A,Vanderbilt,L,17,38,26,51,273,2,27,90,0,12,4,6,51,1,0
2016-11-26,Ole Miss,SEC,H,Mississippi State,L,20,55,27,48,320,2,38,208,0,17,13,3,20,0,2
2016-09-10,Duke,ACC,H,Wake Forest,L,14,24,31,48,332,0,30,37,2,15,5,5,22,2,1
2016-09-17,Duke,ACC,A,Northwestern,L,13,24,27,49,279,0,34,117,2,15,7,7,62,1,1
2016-09-24,Duke,ACC,A,Notre Dame,W,38,35,24,32,290,3,42,208,1,12,11,1,5,0,1
2016-10-01,Duke,ACC,H,Virginia,L,20,34,33,54,324,1,31,106,1,17,6,2,25,1,5
2016-10-08,Duke,ACC,H,Army,W,13,6,8,16,44,2,50,145,0,3,6,6,39,1,0
2016-10-14,Duke,ACC,A,Louisville,L,14,24,14,21,129,2,39,110,0,7,5,3,25,0,0
2016-10-29,Duke,ACC,A,Georgia Tech,L,35,38,22,36,305,2,37,254,3,13,9,4,20,2,1
2016-11-05,Duke,ACC,H,Virginia Tech,L,21,24,18,31,148,0,45,227,3,9,12,6,46,0,0
2016-11-10,Duke,ACC,H,North Carolina,W,28,27,22,34,240,1,55,227,3,15,10,5,60,0,0
2016-11-19,Duke,ACC,A,Pitt,L,14,56,28,46,243,1,22,25,0,14,2,6,45,2,0
2016-11-26,Duke,ACC,A,Miami (FL),L,21,40,34,50,316,3,26,79,0,14,5,7,51,0,0
2016-09-03,Kent State,MAC,A,Penn State,L,13,33,14,28,129,0,41,150,0,6,8,6,47,1,2
2016-09-24,Kent State,MAC,A,Alabama,L,0,48,7,16,84,0,30,82,0,2,2,0,0,1,0
2016-10-01,Kent State,MAC,H,Akron,L,27,31,19,36,285,2,41,138,1,11,8,8,75,0,0
2016-10-08,Kent State,MAC,A,Buffalo,W,44,20,7,13,89,0,45,341,4,4,12,2,12,0,0
2016-10-15,Kent State,MAC,A,Miami (OH),L,14,18,8,14,99,0,48,163,2,2,11,5,39,0,2
2016-10-22,Kent State,MAC,H,Ohio,L,10,14,12,29,101,0,49,163,1,6,9,2,20,0,0
2016-10-29,Kent State,MAC,A,Central Michigan,W,27,24,10,18,102,1,42,228,2,6,8,5,44,1,1
2016-11-08,Kent State,MAC,H,Western Michigan,L,21,37,9,21,73,0,34,220,2,5,12,5,50,0,1
2016-11-15,Kent State,MAC,A,Bowling Green State,L,7,42,15,28,245,1,22,9,0,8,2,8,58,0,0
2016-11-25,Kent State,MAC,H,Northern Illinois,L,21,31,14,37,203,2,29,188,1,8,5,6,57,0,1
2016-09-10,Old Dominion,CUSA,A,Appalachian State,L,7,31,17,36,169,0,31,157,1,9,5,5,45,0,1
2016-09-17,Old Dominion,CUSA,A,North Carolina State,L,22,49,17,27,204,2,32,117,1,9,5,7,50,0,0
2016-09-24,Old Dominion,CUSA,H,UTSA,W,33,19,21,35,207,2,45,238,3,12,9,3,30,0,0
2016-10-01,Old Dominion,CUSA,A,Charlotte,W,52,17,17,29,274,3,40,207,4,12,10,10,85,1,1
2016-10-07,Old Dominion,CUSA,H,Massachusetts,W,36,16,20,35,248,1,47,274,3,14,12,5,49,0,0
2016-10-22,Old Dominion,CUSA,A,Western Kentucky,L,24,59,19,34,263,2,23,67,1,10,2,7,61,0,1
2016-10-29,Old Dominion,CUSA,A,UTEP,W,31,21,14,22,262,2,30,131,2,9,6,5,52,0,1
2016-11-05,Old Dominion,CUSA,H,Marshall,W,38,14,16,27,199,3,50,262,2,10,13,2,10,0,0
2016-11-12,Old Dominion,CUSA,H,Southern Mississippi,W,51,35,13,19,150,2,31,170,4,5,3,2,20,0,0
2016-11-19,Old Dominion,CUSA,A,Florida Atlantic,W,42,24,26,36,416,5,43,207,0,15,12,3,15,0,0
2016-11-26,Old Dominion,CUSA,H,Florida International,W,42,28,15,25,209,2,51,312,4,11,14,3,24,2,1
2016-12-23,Old Dominion,CUSA,N,Eastern Michigan,W,24,20,11,20,188,3,39,206,0,7,13,5,65,0,1
2016-09-10,Navy,American,H,Connecticut,W,28,24,6,8,130,0,50,235,3,4,14,2,30,1,0
2016-09-17,Navy,American,A,Tulane,W,21,14,5,12,59,0,52,300,3,3,16,3,30,2,0
2016-10-01,Navy,American,A,Air Force,L,14,28,17,31,260,0,38,57,2,11,5,3,15,1,2
2016-10-08,Navy,American,H,Houston,W,46,40,3,5,76,2,63,306,2,3,16,1,5,0,0
2016-10-22,Navy,American,H,Memphis,W,42,28,3,4,85,2,74,447,4,3,23,3,20,1,0
2016-10-28,Navy,American,A,South Florida,L,45,52,15,27,299,1,54,317,6,10,19,2,10,0,1
2016-11-05,Navy,American,N,Notre Dame,W,28,27,5,8,48,0,56,320,4,2,17,1,5,0,0
2016-11-12,Navy,American,H,Tulsa,W,42,40,6,8,111,1,64,390,5,4,19,5,35,0,0
2016-11-19,Navy,American,A,East Carolina,W,66,31,3,5,113,0,68,480,9,3,24,4,40,0,0
2016-11-26,Navy,American,A,SMU,W,75,31,5,9,104,1,48,496,9,4,17,4,50,1,0
2016-12-03,Navy,American,H,Temple,L,10,34,8,15,138,0,44,168,1,6,6,0,0,1,2
2016-12-10,Navy,American,N,Army,L,17,21,6,10,89,0,26,112,2,4,4,3,15,1,2
2016-12-23,Navy,American,N,Louisiana Tech,L,45,48,7,12,159,1,49,300,5,5,17,6,70,1,0
2016-09-03,Fresno State,MWC,A,Nebraska,L,10,43,24,43,243,1,26,31,0,12,2,6,29,0,2
2016-09-17,Fresno State,MWC,A,Toledo,L,17,52,13,26,203,2,27,51,0,5,2,12,138,0,0
2016-09-24,Fresno State,MWC,H,Tulsa,L,41,48,21,45,276,1,44,177,4,11,8,5,40,1,1
2016-10-01,Fresno State,MWC,A,Nevada-Las Vegas,L,20,45,16,45,296,2,32,64,0,10,3,6,50,0,1
2016-10-08,Fresno State,MWC,A,Nevada,L,22,27,16,28,197,1,48,255,1,9,15,5,57,2,0
2016-10-14,Fresno State,MWC,H,San Diego State,L,3,17,16,27,139,0,24,78,0,4,4,5,36,0,3
2016-10-22,Fresno State,MWC,A,Utah State,L,20,38,27,44,205,1,39,114,1,10,9,10,80,0,0
2016-10-28,Fresno State,MWC,H,Air Force,L,21,31,19,38,312,3,30,37,0,10,4,8,55,0,4
2016-11-05,Fresno State,MWC,A,Colorado State,L,0,37,12,25,155,0,34,77,0,7,3,4,35,0,1
2016-11-19,Fresno State,MWC,H,Hawaii,L,13,14,13,23,108,0,52,214,1,5,14,7,64,0,0
2016-11-26,Fresno State,MWC,H,San Jose State,L,14,16,11,19,149,0,41,96,2,5,6,2,30,1,0
2016-09-10,Texas Tech,Big 12,A,Arizona State,L,55,68,38,53,540,5,22,72,3,22,3,9,94,0,2
2016-09-17,Texas Tech,Big 12,H,Louisiana Tech,W,59,45,26,36,470,5,43,196,3,18,13,11,95,0,0
2016-09-29,Texas Tech,Big 12,H,Kansas,W,55,19,42,55,548,8,24,73,0,26,6,12,70,1,1
2016-10-08,Texas Tech,Big 12,A,Kansas State,L,38,44,46,63,529,2,28,63,3,26,4,9,100,0,1
2016-10-15,Texas Tech,Big 12,H,West Virginia,L,17,48,32,50,345,2,27,34,0,12,6,10,103,0,1
2016-10-22,Texas Tech,Big 12,H,Oklahoma,L,59,66,52,88,734,5,21,120,3,32,9,11,92,1,1
2016-10-29,Texas Tech,Big 12,A,Texas Christian,W,27,24,24,40,206,2,49,139,1,8,15,1,5,1,1
2016-11-05,Texas Tech,Big 12,H,Texas,L,37,45,36,59,367,3,41,115,1,17,9,4,14,1,1
2016-11-12,Texas Tech,Big 12,A,Oklahoma State,L,44,45,35,52,376,3,44,142,3,20,9,3,15,1,0
2016-11-19,Texas Tech,Big 12,A,Iowa State,L,10,66,19,39,222,1,30,84,0,11,5,2,7,1,2
2016-11-25,Texas Tech,Big 12,N,Baylor,W,54,35,30,47,586,6,32,80,1,20,2,15,107,0,0
2016-09-01,Tulane,American,A,Wake Forest,L,3,7,12,23,134,0,47,146,0,6,7,4,30,1,0
2016-09-17,Tulane,American,H,Navy,L,14,21,3,12,21,0,47,240,2,0,14,9,71,0,0
2016-09-24,Tulane,American,H,Louisiana,W,41,39,13,26,181,4,48,130,0,7,7,6,40,0,1
2016-10-01,Tulane,American,A,Massachusetts,W,31,24,11,21,168,1,64,280,3,8,16,6,50,1,0
2016-10-14,Tulane,American,H,Memphis,L,14,24,11,30,144,1,44,169,1,7,9,7,62,2,1
2016-10-22,Tulane,American,A,Tulsa,L,27,50,3,19,37,0,49,355,4,2,12,9,85,1,0
2016-10-29,Tulane,American,H,SMU,L,31,35,13,26,164,2,46,227,2,7,9,10,100,0,1
2016-11-05,Tulane,American,A,UCF,L,6,37,5,21,68,0,64,280,1,3,16,6,65,2,3
2016-11-12,Tulane,American,A,Houston,L,18,30,21,42,241,2,36,100,0,11,5,5,33,1,0
2016-11-19,Tulane,American,H,Temple,L,0,31,4,13,24,0,33,118,0,0,8,6,50,2,0
2016-11-26,Tulane,American,A,Connecticut,W,38,13,11,19,166,0,55,257,5,8,8,5,40,0,1
2016-09-03,Houston,American,N,Oklahoma,W,33,23,23,40,321,2,40,89,0,16,5,7,75,1,0
2016-09-15,Houston,American,A,Cincinnati,W,40,16,24,36,326,1,57,180,2,14,14,4,45,1,2
2016-09-24,Houston,American,A,Texas State,W,64,3,25,32,320,3,50,243,5,14,14,0,0,0,0
2016-09-29,Houston,American,H,Connecticut,W,42,14,40,49,426,3,30,114,3,20,6,2,20,0,0
2016-10-08,Houston,American,A,Navy,L,40,46,32,50,359,3,33,125,2,20,8,4,30,1,2
2016-10-15,Houston,American,H,Tulsa,W,38,31,26,34,254,0,55,268,4,15,15,10,104,2,1
2016-10-22,Houston,American,A,SMU,L,16,38,21,33,241,2,35,62,0,8,5,4,55,2,0
2016-10-29,Houston,American,H,UCF,W,31,24,26,37,240,1,49,158,3,12,10,6,71,1,3
2016-11-12,Houston,American,H,Tulane,W,30,18,21,37,221,2,35,66,1,8,5,7,55,1,1
2016-11-17,Houston,American,H,Louisville,W,36,10,27,46,298,3,33,64,1,15,5,1,5,0,0
2016-11-25,Houston,American,A,Memphis,L,44,48,47,69,487,4,32,137,1,20,10,9,69,1,1
2016-12-17,Houston,American,N,San Diego State,L,10,34,25,34,229,0,41,25,1,9,7,2,10,0,4
